"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Audience_age";"Sentences";"Words";"Full context";"Example source"
" оньлетагорт ьпетС";"анелез";"Степь трогательно";"зелена";". ";"";"А. А. Ахматова. «Судьба ли так моя переменилась…» (15.12.1916)";"А. А. Ахматова";"1889";"«Судьба ли так моя переменилась…»";"15.12.1916";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"10";"82";"Не верится, что скоро будут Святки. Степь трогательно зелена. Сияет солнце.";"3a11662864d7a662b9a567b4a05c0fea:6:2"
" отдуб каК йикдалг гереб тежиЛ ";"яалпет";"Лижет берег гладкий Как будто";"теплая";" ";"волна.";"А. А. Ахматова. «Судьба ли так моя переменилась…» (15.12.1916)";"А. А. Ахматова";"1889";"«Судьба ли так моя переменилась…»";"15.12.1916";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"10";"82";"Лижет берег гладкий Как будто теплая волна.";"3a11662864d7a662b9a567b4a05c0fea:8:5"
" аН яслачак йынчарзорп цясем И ,ызор";"хырес";"розы, И месяц прозрачный качался На";"серых";", ";"густых облаках…   Июнь 1917 Петербург (вагон)";"А. А. Ахматова. «И в тайную дружбу с высоким…» (1917)";"А. А. Ахматова";"1889";"«И в тайную дружбу с высоким…»";"1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"2";"30";"Там были последние розы, И месяц прозрачный качался На серых, густых облаках…   Июнь 1917 Петербург (вагон)";"38732a677872339f425b63df07c11b57:1:9"
" И ,лапу сав зи нидО ,йолертс";"мынреч";"стрелой, Один из вас упал, И";"черным";" ";"вороном другой, Меня целуя, стал.";"А. А. Ахматова. «И вот одна осталась я…» (1917)";"А. А. Ахматова";"1889";"«И вот одна осталась я…»";"1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"7";"78";"Настигнут смертною стрелой, Один из вас упал, И черным вороном другой, Меня целуя, стал.";"853e56ecc7ff7830d6e9695081c2a36a:3:8"
" мынреч И ,лапу сав зи нидО";"моноров";"Один из вас упал, И черным";"вороном";" ";"другой, Меня целуя, стал.";"А. А. Ахматова. «И вот одна осталась я…» (1917)";"А. А. Ахматова";"1889";"«И вот одна осталась я…»";"1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"7";"78";"Настигнут смертною стрелой, Один из вас упал, И черным вороном другой, Меня целуя, стал.";"853e56ecc7ff7830d6e9695081c2a36a:3:9"
" юьдалг даН лырк хикориш кселп ушылс";"йобулог";"слышу плеск широких крыл Над гладью";"голубой";".  ";"";"А. А. Ахматова. «И вот одна осталась я…» (1917)";"А. А. Ахматова";"1889";"«И вот одна осталась я…»";"1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"7";"78";"И слышу плеск широких крыл Над гладью голубой.";"853e56ecc7ff7830d6e9695081c2a36a:5:7"
" аторов В акев огоннемак ретев ьшиЛ";"еынреч";"Лишь ветер каменного века В ворота";"черные";" ";"стучит.";"А. А. Ахматова. «И мнится — голос человека…» (1917)";"А. А. Ахматова";"1889";"«И мнится — голос человека…»";"1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"2";"34";"И мнится ― голос человека Здесь никогда не прозвучит, Лишь ветер каменного века В ворота черные стучит.";"917f84b72de075f29c5f1814d9f08712:0:14"
" худ И ладж хикцемен йетсог дораН";"йыворус";"Народ гостей немецких ждал И дух";"суровый";" ";"византийства От русской Церкви отлетал,";"А. А. Ахматова. «Когда в тоске самоубийства…» (1917)";"А. А. Ахматова";"1889";"«Когда в тоске самоубийства…»";"1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"6";"84";"Когда в тоске самоубийства Народ гостей немецких ждал И дух суровый византийства От русской Церкви отлетал,";"a67d2eff81ae111217c9936da54c6679:0:10"
" уныв ацдрес зИ ,юомто хиовт кур";"йынреч";"рук твоих отмою, Из сердца выну";"черный";" ";"стыд, Я новым именем покрою Боль";"А. А. Ахматова. «Когда в тоске самоубийства…» (1917)";"А. А. Ахматова";"1889";"«Когда в тоске самоубийства…»";"1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"6";"84";"Я кровь от рук твоих отмою, Из сердца выну черный стыд, Я новым именем покрою Боль поражений и обид».";"a67d2eff81ae111217c9936da54c6679:4:9"
" и оншудонвар оН";"онйокопс";"Но равнодушно и";"спокойно";" ";"Руками я замкнула слух, Чтоб этой";"А. А. Ахматова. «Когда в тоске самоубийства…» (1917)";"А. А. Ахматова";"1889";"«Когда в тоске самоубийства…»";"1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"6";"84";"Но равнодушно и спокойно Руками я замкнула слух, Чтоб этой речью недостойной Не осквернился скорбный дух.   Осень 1917 Петроград";"a67d2eff81ae111217c9936da54c6679:5:3"
" йовт В аборгус юнберг умодревт оП";"йылеб";"По твердому гребню сугроба В твой";"белый";", ";"таинственный дом, Такие притихшие оба, В";"А. А. Ахматова. «По твердому гребню сугроба…» (1917)";"А. А. Ахматова";"1889";"«По твердому гребню сугроба…»";"1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"2";"33";"По твердому гребню сугроба В твой белый, таинственный дом, Такие притихшие оба, В молчании нежном идем.";"bb66dc6de12a017ae9ace02278417211:0:6"
" аН ытюак онко в ьтедялг И";"юунелез";"И глядеть в окно каюты На";"зеленую";" ";"волну, Иль на палубе в ненастье";"А. А. Ахматова. «Просыпаться на рассвете…» (1917)";"А. А. Ахматова";"1889";"«Просыпаться на рассвете…»";"1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"1";"52";"Просыпаться на рассвете Оттого, что радость душит, И глядеть в окно каюты На зеленую волну, Иль на палубе в ненастье, В мех закутавшись пушистый, Слушать, как стучит машина, И не думать ни о чем, Но, предчувствуя свиданье С тем, кто стал моей звездою, От соленых брызг и ветра С каждым часом молодеть.";"0d98458650a93269ab5d1d6cbf24cf64:0:13"
" монняако меом ецдрес в окьлоТ ,угом";"еытолоЗ";"могу, Только в сердце моем окаянном";"Золотые";" ";"слова берегу.";"А. А. Ахматова. «С первым звуком, слетевшим с рояля…» (1917)";"А. А. Ахматова";"1889";"«С первым звуком, слетевшим с рояля…»";"1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"4";"55";"Но во взоре упорном и странном Угадать ничего не могу, Только в сердце моем окаянном Золотые слова берегу.";"85f47ae3fa95f50e600e3032ca6d56ce:2:15"
" ыдорого и ялоП";"онйокопС";"Поля и огороды";"Спокойно";" ";"зелены, Еще глубоки воды, И небеса";"А. А. Ахматова. «Теперь прощай, столица…» (1917)";"А. А. Ахматова";"1889";"«Теперь прощай, столица…»";"1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"8";"87";"Поля и огороды Спокойно зелены, Еще глубоки воды, И небеса бледны.";"4ef66d412e3465ee99f82059d0b4d0f6:1:3"
" онйокопС ыдорого и ялоП";"ынелез";"Поля и огороды Спокойно";"зелены";", ";"Еще глубоки воды, И небеса бледны.";"А. А. Ахматова. «Теперь прощай, столица…» (1917)";"А. А. Ахматова";"1889";"«Теперь прощай, столица…»";"1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"8";"87";"Поля и огороды Спокойно зелены, Еще глубоки воды, И небеса бледны.";"4ef66d412e3465ee99f82059d0b4d0f6:1:4"
" асебен И ,ыдов икобулг ещЕ ,ынелез";"ынделб";"зелены, Еще глубоки воды, И небеса";"бледны";".  ";"";"А. А. Ахматова. «Теперь прощай, столица…» (1917)";"А. А. Ахматова";"1889";"«Теперь прощай, столица…»";"1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"8";"87";"Поля и огороды Спокойно зелены, Еще глубоки воды, И небеса бледны.";"4ef66d412e3465ee99f82059d0b4d0f6:1:10"
" ывин ьлодв ьтсог теде ман К";"йотолоз";"К нам едет гость вдоль нивы";"золотой";", ";"Целует бабушке в гостиной руку И";"А. А. Ахматова. «Течет река неспешно по долине…» (1917)";"А. А. Ахматова";"1889";"«Течет река неспешно по долине…»";"1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"";"40";"Перенеся двухдневную разлуку, К нам едет гость вдоль нивы золотой, Целует бабушке в гостиной руку И губы мне на лестнице крутой.   Лето 1917 Слепнево";"29d82bf6610160f2879939e069d56a98:2:9"
"";"еелеБ";"";"Белее";" ";"сводов Смольного собора, Таинственней, чем пышный";"А. А. Ахматова. «Тот голос, с тишиной великой споря…» (1917)";"А. А. Ахматова";"1889";"«Тот голос, с тишиной великой споря…»";"1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"4";"42";"Белее сводов Смольного собора, Таинственней, чем пышный Летний сад, Она была.";"29c740a8be43a5690f1f092c538a0ed4:2:0"
" гурд о ,яовт ьвобюл оН";"йыворус";"Но любовь твоя, о друг";"суровый";", ";"Испытание железом и огнем.";"А. А. Ахматова. «Ты всегда таинственный и новый…» (1917)";"А. А. Ахматова";"1889";"«Ты всегда таинственный и новый…»";"1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"5";"61";"Но любовь твоя, о друг суровый, Испытание железом и огнем.";"e6197b705a420cc35aac75573b7f81e2:1:5"
" вортсо аз :кинпутсто ― ыТ ";"йынелез";"Ты ― отступник: за остров";"зеленый";" ";"Отдал, отдал родную страну, Наши песни";"А. А. Ахматова. «Ты — отступник: за остров зеленый…» (1917)";"А. А. Ахматова";"1889";"«Ты — отступник: за остров зеленый…»";"1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"7";"100";"Ты ― отступник: за остров зеленый Отдал, отдал родную страну, Наши песни, и наши иконы, И над озером тихим сосну.";"daaa139f91e089a0a898fdb574203044:0:4"
" ан яследялгаЗ ,аму яслишил ен еще";"хижыр";"еще не лишился ума, Загляделся на";"рыжих";" ";"красавиц И на пышные эти дома?";"А. А. Ахматова. «Ты — отступник: за остров зеленый…» (1917)";"А. А. Ахматова";"1889";"«Ты — отступник: за остров зеленый…»";"1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"7";"100";"Для чего ты, лихой ярославец, Коль еще не лишился ума, Загляделся на рыжих красавиц И на пышные эти дома?";"daaa139f91e089a0a898fdb574203044:1:12"
" ,уноротс юундор И йымибюл йом дорог";"йонреЧ";"город мой любимый И родную сторону,";"Черной";" ";"нищенкой скитаюсь По столице иноземной?";"А. А. Ахматова. «Это просто, это ясно…» (1917)";"А. А. Ахматова";"1889";"«Это просто, это ясно…»";"1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"4";"63";"Для чего же, бросив друга И кудрявого ребенка, Бросив город мой любимый И родную сторону, Черной нищенкой скитаюсь По столице иноземной?";"e455907b5750b83d57833dbaa7955623:2:15"
" О АКЗАКС ";"МОНРЕЧ";"СКАЗКА О";"ЧЕРНОМ";" ";"КОЛЬЦЕ";"А. А. Ахматова. Сказка о черном кольце  («Мне от бабушки-татарки…») (1917-1936)";"А. А. Ахматова";"1889";"Сказка о черном кольце  («Мне от бабушки-татарки…»)";"1917-1936";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"24";"246";"СКАЗКА О ЧЕРНОМ КОЛЬЦЕ 1";"f74f20bb71753cc4be51b55c87325650:0:2"
" ьнетсреп алащеваЗ ,йынродзв йом варн ишвитсорп";"йынреч";"простивши нрав мой вздорный, Завещала перстень";"черный";".  ";"";"А. А. Ахматова. Сказка о черном кольце  («Мне от бабушки-татарки…») (1917-1936)";"А. А. Ахматова";"1889";"Сказка о черном кольце  («Мне от бабушки-татарки…»)";"1917-1936";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"24";"246";"И, простивши нрав мой вздорный, Завещала перстень черный.";"f74f20bb71753cc4be51b55c87325650:5:7"
"";"йынреЧ";"";"Черный";" ";"перстень тем служил, Если кто мне";"А. А. Ахматова. Сказка о черном кольце  («Мне от бабушки-татарки…») (1917-1936)";"А. А. Ахматова";"1889";"Сказка о черном кольце  («Мне от бабушки-татарки…»)";"1917-1936";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"24";"246";"Черный перстень тем служил, Если кто мне станет мил, Камень в перстне поцелую И победу торжествую.";"f74f20bb71753cc4be51b55c87325650:8:0"
" яслинемзИ";"йинис";"Изменился";"синий";" ";"цвет Глаз моих веселых.";"А. А. Ахматова. Сказка о черном кольце  («Мне от бабушки-татарки…») (1917-1936)";"А. А. Ахматова";"1889";"Сказка о черном кольце  («Мне от бабушки-татарки…»)";"1917-1936";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"24";"246";"Так прошло двенадцать лет, Сладких и тяжелых. Изменился синий цвет Глаз моих веселых.";"f74f20bb71753cc4be51b55c87325650:10:1"
" менд мыджак С";"йенделб";"С каждым днем";"бледней";" ";"лицо, Хрупче воска ― тело.";"А. А. Ахматова. Сказка о черном кольце  («Мне от бабушки-татарки…») (1917-1936)";"А. А. Ахматова";"1889";"Сказка о черном кольце  («Мне от бабушки-татарки…»)";"1917-1936";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"24";"246";"С каждым днем бледней лицо, Хрупче воска ― тело.";"f74f20bb71753cc4be51b55c87325650:11:3"
" ичо В ,аледис монижу аз каК";"еынмет";"Как за ужином сидела, В очи";"темные";" ";"глядела, Как не ела, не пила";"А. А. Ахматова. Сказка о черном кольце  («Мне от бабушки-татарки…») (1917-1936)";"А. А. Ахматова";"1889";"Сказка о черном кольце  («Мне от бабушки-татарки…»)";"1917-1936";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"24";"246";"И, придя в свою светлицу, Застонала хищной птицей, Повалилась на кровать Сотый раз припоминать: Как за ужином сидела, В очи темные глядела, Как не ела, не пила У дубового стола, Как под скатертью узорной Протянула перстень черный, Как взглянул в мое лицо, Встал и вышел на крыльцо.……………….";"f74f20bb71753cc4be51b55c87325650:21:20"
" ьнетсреп алуняторП йонрозу юьтретакс доп каК";"йынреч";"Как под скатертью узорной Протянула перстень";"черный";", ";"Как взглянул в мое лицо, Встал";"А. А. Ахматова. Сказка о черном кольце  («Мне от бабушки-татарки…») (1917-1936)";"А. А. Ахматова";"1889";"Сказка о черном кольце  («Мне от бабушки-татарки…»)";"1917-1936";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"24";"246";"И, придя в свою светлицу, Застонала хищной птицей, Повалилась на кровать Сотый раз припоминать: Как за ужином сидела, В очи темные глядела, Как не ела, не пила У дубового стола, Как под скатертью узорной Протянула перстень черный, Как взглянул в мое лицо, Встал и вышел на крыльцо.……………….";"f74f20bb71753cc4be51b55c87325650:21:36"
" еж йот в есВ ,теуксот и";"йенис";"и тоскует, Все в той же";"синей";" ";"комнате живет, Гостей из города за";"А. А. Ахматова. «Там тень моя осталась и тоскует…» (03.01.1917)";"А. А. Ахматова";"1889";"«Там тень моя осталась и тоскует…»";"03.01.1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"4";"59";"Там тень моя осталась и тоскует, Все в той же синей комнате живет, Гостей из города за полночь ждет И образок эмалевый целует.";"f4121ad8ea985f1ed6325a3508c34846:0:10"
" икат-есв а ,тугжаз ьногО :ончулопогалб месвос";"онмет";"совсем благополучно: Огонь зажгут, а все-таки";"темно";"…  ";"";"А. А. Ахматова. «Там тень моя осталась и тоскует…» (03.01.1917)";"А. А. Ахматова";"1889";"«Там тень моя осталась и тоскует…»";"03.01.1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"4";"59";"И в доме не совсем благополучно: Огонь зажгут, а все-таки темно…";"f4121ad8ea985f1ed6325a3508c34846:1:10"
" даН ,еынядел ынакатс елотс мокьнелам аН";"мынреч";"На маленьком столе стаканы ледяные, Над";"черным";" ";"кофеем пахучий, тонкий пар, Камина красного";"А. А. Ахматова. «Да, я любила их, те сборища ночные…» (05.01.1917)";"А. А. Ахматова";"1889";"«Да, я любила их, те сборища ночные…»";"05.01.1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"1";"34";"Да, я любила их, те сборища ночные, ― На маленьком столе стаканы ледяные, Над черным кофеем пахучий, тонкий пар, Камина красного тяжелый, зимний жар, Веселость едкую литературной шутки И друга первый взгляд, беспомощный и жуткий.";"08065d6b1d68d644a7703f3992cf31a4:0:13"
" анимаК ,рап йикнот ,йичухап меефок мынреч";"огонсарк";"черным кофеем пахучий, тонкий пар, Камина";"красного";" ";"тяжелый, зимний жар, Веселость едкую литературной";"А. А. Ахматова. «Да, я любила их, те сборища ночные…» (05.01.1917)";"А. А. Ахматова";"1889";"«Да, я любила их, те сборища ночные…»";"05.01.1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"1";"34";"Да, я любила их, те сборища ночные, ― На маленьком столе стаканы ледяные, Над черным кофеем пахучий, тонкий пар, Камина красного тяжелый, зимний жар, Веселость едкую литературной шутки И друга первый взгляд, беспомощный и жуткий.";"08065d6b1d68d644a7703f3992cf31a4:0:19"
" ан оннавонловзв юртомС ,йотялкорп итсокгел то";"еынмет";"от легкости проклятой, Смотрю взволнованно на";"темные";" ";"палаты?";"А. А. Ахматова. «Не оттого ль, уйдя от легкости проклятой…» (12.01.1917)";"А. А. Ахматова";"1889";"«Не оттого ль, уйдя от легкости проклятой…»";"12.01.1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"";"64";"Не оттого ль, уйдя от легкости проклятой, Смотрю взволнованно на темные палаты?";"3404659e9b94301d2d598a5ee82386b5:0:10"
" тоВ";"еынреч";"Вот";"черные";" ";"зданья качнутся, И на землю я";"А. А. Ахматова. «Как площади эти обширны…» (10.03.1917)";"А. А. Ахматова";"1889";"«Как площади эти обширны…»";"10.03.1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"7";"69";"Вот черные зданья качнутся, И на землю я упаду, ― Теперь мне не страшно очнуться В моем деревенском саду.  10 марта 1917 Петербург";"6288e442525134d6202e90d27386a7ae:6:1"
" инет ьсилунсок еынтремс И ,ацнев ладж";"онйокопС";"ждал венца, И смертные коснулись тени";"Спокойно";"-";"юного лица.";"А. А. Ахматова. «О нет, я не тебя любила…» (19.07.1917)";"А. А. Ахматова";"1889";"«О нет, я не тебя любила…»";"19.07.1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"9";"111";"Передо мною на колени Ты стал, как будто ждал венца, И смертные коснулись тени Спокойно-юного лица.";"58112422252618e91c703abf7ecc39d6:1:14"
" илсе оН";"мылеб";"Но если";"белым";" ";"солнцем рая В лесу осветится тропа";"А. А. Ахматова. «О нет, я не тебя любила…» (19.07.1917)";"А. А. Ахматова";"1889";"«О нет, я не тебя любила…»";"19.07.1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"9";"111";"Но если белым солнцем рая В лесу осветится тропа, Но если птица полевая Взлетит с колючего снопа,";"58112422252618e91c703abf7ecc39d6:6:2"
" ашуД ,юом ьтсодолом удубаЗ ,ывалс и";"анмет";"и славы, Забуду молодость мою, Душа";"темна";", ";"пути лукавы, ― Но образ твой, твой";"А. А. Ахматова. «О нет, я не тебя любила…» (19.07.1917)";"А. А. Ахматова";"1889";"«О нет, я не тебя любила…»";"19.07.1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"9";"111";"Забуду дни любви и славы, Забуду молодость мою, Душа темна, пути лукавы, ― Но образ твой, твой подвиг правый До часа смерти сохраню.  19 июля 1917 Слепнево";"58112422252618e91c703abf7ecc39d6:8:9"
" речеВ ,аторов ытрепаз онтолП";"нереч";"Плотно заперты ворота, Вечер";"черен";", ";"ветер тих.";"А. А. Ахматова. «Сразу стало тихо в доме…» (21.07.1917)";"А. А. Ахматова";"1889";"«Сразу стало тихо в доме…»";"21.07.1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"4";"47";"Плотно заперты ворота, Вечер черен, ветер тих.";"1e817dccff24941543245b08ceda861a:1:4"
" меч И ,йылим омиварпопен янем ялд";"йенмет";"для меня непоправимо милый, И чем";"темней";", ";"тем трогательней ты.";"А. А. Ахматова. «А ты теперь тяжелый и унылый…» (22.07.1917)";"А. А. Ахматова";"1889";"«А ты теперь тяжелый и унылый…»";"22.07.1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"9";"112";"А ты теперь тяжелый и унылый, Отрекшийся от славы и мечты, Но для меня непоправимо милый, И чем темней, тем трогательней ты.";"b5130f8ef4a3bdb97bbb2fd2e97e6cc6:0:18"
" оН ,енс ов отч ,ьшеанз ен";"ынелез";"не знаешь, что во сне, Но";"зелены";" ";"мучительные очи, ― Покоя, видно, не нашел";"А. А. Ахматова. «А ты теперь тяжелый и унылый…» (22.07.1917)";"А. А. Ахматова";"1889";"«А ты теперь тяжелый и унылый…»";"22.07.1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"9";"112";"Ты пьешь вино, твои нечисты ночи, Что наяву не знаешь, что во сне, Но зелены мучительные очи, ― Покоя, видно, не нашел в вине.";"b5130f8ef4a3bdb97bbb2fd2e97e6cc6:1:14"
" доП";"мынделб";"Под";"бледным";" ";"небом родины моей Я только петь";"А. А. Ахматова. «А ты теперь тяжелый и унылый…» (22.07.1917)";"А. А. Ахматова";"1889";"«А ты теперь тяжелый и унылый…»";"22.07.1917";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"9";"112";"Под бледным небом родины моей Я только петь и вспоминать умею, А ты меня и вспоминать не смей.";"b5130f8ef4a3bdb97bbb2fd2e97e6cc6:5:1"
" В алис аляис ьл огот ялД";"хыбулог";"Для того ль сияла сила В";"голубых";" ";"твоих глазах!";"А. А. Ахматова. «Для того ль тебя носила…» (1918)";"А. А. Ахматова";"1889";"«Для того ль тебя носила…»";"1918";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"4";"46";"Для того ль тебя носила Я когда-то на руках, Для того ль сияла сила В голубых твоих глазах!";"87a0793f5dfbb9e6b33ec40ff243f72c:0:15"
" алатС ,учирк кирк в ,илоб то";"йотлеж";"от боли, в крик кричу, Стала";"желтой";" ";"и припадочной, Еле ноги волочу.";"А. А. Ахматова. «От любви твоей загадочной…» (1918)";"А. А. Ахматова";"1889";"«От любви твоей загадочной…»";"1918";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"";"48";"От любви твоей загадочной, Как от боли, в крик кричу, Стала желтой и припадочной, Еле ноги волочу.";"b968572d613a8cdcdc512416b6cf25fa:0:11"
" онжеданзеб асебеН ,яневз ,ынидьл тюавылпорП ";"ынделб";"Проплывают льдины, звеня, Небеса безнадежно";"бледны";". ";"";"А. А. Ахматова. «Проплывают льдины, звеня…» (1918)";"А. А. Ахматова";"1889";"«Проплывают льдины, звеня…»";"1918";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"6";"55";"Проплывают льдины, звеня, Небеса безнадежно бледны. Ах, за что ты караешь меня, Я не знаю моей вины.";"deff8c9f480d545c85bf6be98ac8d3d6:0:5"
" обеН ,йынидебел ретев тееВ ";"еенис";"Веет ветер лебединый, Небо";"синее";" ";"в крови.";"А. А. Ахматова. «Веет ветер лебединый…» (21.02.1918)";"А. А. Ахматова";"1889";"«Веет ветер лебединый…»";"21.02.1918";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"5";"43";"Веет ветер лебединый, Небо синее в крови.";"eeb58a6aa0bbcf6f8af37a7af8be6ea6:0:4"
" йовалс олинесО олырк инемерв окьлоТ ,йынжен";"йонженс";"нежный, Только времени крыло Осенило славой";"снежной";" ";"Безмятежное чело.  21 февраля 1918		1922";"А. А. Ахматова. «Веет ветер лебединый…» (21.02.1918)";"А. А. Ахматова";"1889";"«Веет ветер лебединый…»";"21.02.1918";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"5";"43";"Даже звонче голос нежный, Только времени крыло Осенило славой снежной Безмятежное чело.  21 февраля 1918		1922";"eeb58a6aa0bbcf6f8af37a7af8be6ea6:4:9"
" йомас к нО говерт и илачеп";"йонреч";"печали и тревог Он к самой";"черной";" ";"прикоснулся язве, Но исцелить ее не";"А. А. Ахматова. «Чем хуже этот век предшествующих? Разве…» (1919)";"А. А. Ахматова";"1889";"«Чем хуже этот век предшествующих? Разве…»";"1919";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"";"50";"Разве Тем, что в чаду печали и тревог Он к самой черной прикоснулся язве, Но исцелить ее не мог.";"749df86b2d367b204d5e43beaa837b76:1:11"
" жу ьседз А ,тятселб хачул оге";"яалеб";"его лучах блестят, А здесь уж";"белая";" ";"дома крестами метит И кличет воронов";"А. А. Ахматова. «Чем хуже этот век предшествующих? Разве…» (1919)";"А. А. Ахматова";"1889";"«Чем хуже этот век предшествующих? Разве…»";"1919";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"";"50";"Еще на западе земное солнце светит И кровли городов в его лучах блестят, А здесь уж белая дома крестами метит И кличет воронов, и вороны летят.  <Январь ― февраль> 1919";"749df86b2d367b204d5e43beaa837b76:2:16"
" юьтес илыркоП ынищроМ ";"еотлеж";"Морщины Покрыли сетью";"желтое";" ";"лицо.";"А. А. Ахматова. «Я горькая и старая. Морщины…» (1919)";"А. А. Ахматова";"1889";"«Я горькая и старая. Морщины…»";"1919";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"5";"32";"Я горькая и старая.  Морщины Покрыли сетью желтое лицо. Спина согнулась, и трясутся руки.";"e2d0e945ee13f8ef758755d0c9ed3c02:1:3"
" есв ,еенчиндзарп есВ ,тущежеркс еичясив ыраШ";"йелтевс";"Шары висячие скрежещут, Все праздничнее, все";"светлей";" ";"Снежинки, пролетая, блещут.";"А. А. Ахматова. Призрак  («Зажженных рано фонарей…») (1919)";"А. А. Ахматова";"1889";"Призрак  («Зажженных рано фонарей…»)";"1919";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"4";"47";"Зажженных рано фонарей Шары висячие скрежещут, Все праздничнее, все светлей Снежинки, пролетая, блещут.";"f0433666d28214228181edc038676d03:1:9"
" доП генс йищюадап окгям ьзовкС ,иногоп";"йенис";"погони, Сквозь мягко падающий снег Под";"синей";" ";"сеткой мчатся кони.";"А. А. Ахматова. Призрак  («Зажженных рано фонарей…») (1919)";"А. А. Ахматова";"1889";"Призрак  («Зажженных рано фонарей…»)";"1919";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"4";"47";"И, ускоряя ровный бег, Как бы в предчувствии погони, Сквозь мягко падающий снег Под синей сеткой мчатся кони.";"f0433666d28214228181edc038676d03:2:14"
" имытсуП гурков тидялг ьрац оннартс И";"имылтевс";"И странно царь глядит вокруг Пустыми";"светлыми";" ";"глазами.  <Январь ― февраль> 1919";"А. А. Ахматова. Призрак  («Зажженных рано фонарей…») (1919)";"А. А. Ахматова";"1889";"Призрак  («Зажженных рано фонарей…»)";"1919";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"4";"47";"И раззолоченный гайдук Стоит недвижно за санями, И странно царь глядит вокруг Пустыми светлыми глазами.  <Январь ― февраль> 1919";"f0433666d28214228181edc038676d03:3:13"
" ,икшухрев илунгорд несоС";"йытлеЖ";"Сосен дрогнули верхушки,";"Желтый";" ";"луч упал в траву.";"А. А. Ахматова. «Я спросила у кукушки…» (01.06.1919)";"А. А. Ахматова";"1889";"«Я спросила у кукушки…»";"01.06.1919";"художественная";"";"";"";"1998";"книга";"омонимия не снята";"";"";"32";"Сосен дрогнули верхушки, Желтый луч упал в траву.";"2742b0dfa9f3cf956a1cb35f593080e2:1:3"
