"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Audience_age";"Sentences";"Words";"Full context";"Example source"
" В уктес коловорп аз ,иешнарт аЗ";"юубулог";"За траншеи, за проволок сетку В";"голубую";" ";"уйдем разведку: В орудийном громыханьи Полной";"О. Э. Мандельштам. Передышка  («Если нам передышку дать…») (1925)";"О. Э. Мандельштам";"1891";"Передышка  («Если нам передышку дать…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"4";"83";"Если нам передышку дать, На заре мы сумеем встать; За траншеи мы сумеем встать; За траншеи, за проволок сетку В голубую уйдем разведку: В орудийном громыханьи Полной грудью начнем братанье.";"1f2f0758576e5851998926c71f8fc104:3:20"
" И вор ужиВ ― ынногрА :юамудоп ьтуЧ";"йынсарк";"Чуть подумаю: Аргонны ― Вижу ров И";"красный";" ";"клен.";"О. Э. Мандельштам. Песня девушки  («Не в России…») (1925)";"О. Э. Мандельштам";"1891";"Песня девушки  («Не в России…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"16";"101";"Чуть подумаю: Аргонны ― Вижу ров И красный клен.";"d6cc8b7091b4ea7bf49944201fb678f4:9:6"
" енирапси в боЛ";"йондолох";"Лоб в испарине";"холодной";", ";"Свежесть ночи пью глотками, Но земля";"О. Э. Мандельштам. Петербург  («Свет тюремный, крест железный…») (1925)";"О. Э. Мандельштам";"1891";"Петербург  («Свет тюремный, крест железный…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"52";"490";"Лоб в испарине холодной, Свежесть ночи пью глотками, Но земля друзей далеко, И решетка между нами!";"730f836459e99aca1c9bc721fb879a6f:7:3"
" ― соах В ьшенгревоп сан илежуеН ,алаворп";"еонмет";"провала, Неужели нас повергнешь В хаос ―";"темное";" ";"начало?";"О. Э. Мандельштам. Петербург  («Свет тюремный, крест железный…») (1925)";"О. Э. Мандельштам";"1891";"Петербург  («Свет тюремный, крест железный…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"52";"490";"Ах, ноябрь, наш буреносец, После боя и провала, Неужели нас повергнешь В хаос ― темное начало?";"730f836459e99aca1c9bc721fb879a6f:14:13"
" ан магарв оН ,киндзарп йищев ан";"хынсарк";"на вещий праздник, Но врагам на";"красных";" ";"фронтах Приготовил злые казни.";"О. Э. Мандельштам. Петербург  («Свет тюремный, крест железный…») (1925)";"О. Э. Мандельштам";"1891";"Петербург  («Свет тюремный, крест железный…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"52";"490";"Бедняков вселенским сердцем Ты позвал на вещий праздник, Но врагам на красных фронтах Приготовил злые казни.";"730f836459e99aca1c9bc721fb879a6f:23:11"
" анемзи алзлоп ябет аН ;кором хындолог";"йолеБ";"голодных морок; На тебя ползла измена";"Белой";" ";"гусеницей жирной, Без царя и горностая";"О. Э. Мандельштам. Петербург  («Свет тюремный, крест железный…») (1925)";"О. Э. Мандельштам";"1891";"Петербург  («Свет тюремный, крест железный…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"52";"490";"Голодал, лежал в бараках, Вшей искал и хлебных корок, Знал убийц наемных руку И бунтов голодных морок; На тебя ползла измена Белой гусеницей жирной, Без царя и горностая Ты стоишь в красе порфирной!";"730f836459e99aca1c9bc721fb879a6f:24:21"
" молинреч еН";"мытсинядов";"Не чернилом";"водянистым";" ";"Я пишу ― а красной кровью.";"О. Э. Мандельштам. Петербург  («Свет тюремный, крест железный…») (1925)";"О. Э. Мандельштам";"1891";"Петербург  («Свет тюремный, крест железный…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"52";"490";"Не чернилом водянистым Я пишу ― а красной кровью.";"730f836459e99aca1c9bc721fb879a6f:35:2"
" а ― ушип Я мытсинядов молинреч еН";"йонсарк";"Не чернилом водянистым Я пишу ― а";"красной";" ";"кровью.";"О. Э. Мандельштам. Петербург  («Свет тюремный, крест железный…») (1925)";"О. Э. Мандельштам";"1891";"Петербург  («Свет тюремный, крест железный…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"52";"490";"Не чернилом водянистым Я пишу ― а красной кровью.";"730f836459e99aca1c9bc721fb879a6f:35:6"
" ,хыньлис хапал в акшурги ,ыТ";"йикьнереС";"Ты, игрушка в лапах сильных,";"Серенький";" ";"парламентарий, Эй, проснись, «пролет» немецкий, Встань";"О. Э. Мандельштам. Петербург  («Свет тюремный, крест железный…») (1925)";"О. Э. Мандельштам";"1891";"Петербург  («Свет тюремный, крест железный…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"52";"490";"Ты, игрушка в лапах сильных, Серенький парламентарий, Эй, проснись, «пролет» немецкий, Встань, германский пролетарий!";"730f836459e99aca1c9bc721fb879a6f:38:5"
" ";"йыняргаБ";"";"Багряный";" ";"факел Всем народам полыхает.";"О. Э. Мандельштам. Петербург  («Свет тюремный, крест железный…») (1925)";"О. Э. Мандельштам";"1891";"Петербург  («Свет тюремный, крест железный…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"52";"490";"Петербург!  Багряный факел Всем народам полыхает. Петербург!";"730f836459e99aca1c9bc721fb879a6f:46:0"
" яманз ботЧ ,адурт икиннад огопуТ ,агелчон";"еонсарк";"ночлега, Тупого данники труда, Чтоб знамя";"красное";" ";"с разбега Лесной вершине передать.";"О. Э. Мандельштам. Призыв  («Вставайте с мрачного ночлега…») (1925)";"О. Э. Мандельштам";"1891";"Призыв  («Вставайте с мрачного ночлега…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"28";"246";"Вставайте с мрачного ночлега, Тупого данники труда, Чтоб знамя красное с разбега Лесной вершине передать.";"5452532d37bbe8e497645c8960cbbdc5:1:9"
" дереп ьдеВ :акищвомроф ― ацровт худ каК";"юонсарк";"Как дух творца ― формовщика: Ведь перед";"красною";" ";"судьбою Тверда литейщика рука.";"О. Э. Мандельштам. Призыв  («Вставайте с мрачного ночлега…») (1925)";"О. Э. Мандельштам";"1891";"Призыв  («Вставайте с мрачного ночлега…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"28";"246";"Учитесь властвовать собою, Как дух творца ― формовщика: Ведь перед красною судьбою Тверда литейщика рука.";"5452532d37bbe8e497645c8960cbbdc5:2:9"
" вереД мындурт моремирп мав тудуб аД";"еынелез";"Да будут вам примером трудным Дерев";"зеленые";" ";"верхи: Корням доверившись подспудным, Средь голубых";"О. Э. Мандельштам. Призыв  («Вставайте с мрачного ночлега…») (1925)";"О. Э. Мандельштам";"1891";"Призыв  («Вставайте с мрачного ночлега…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"28";"246";"Да будут вам примером трудным Дерев зеленые верхи: Корням доверившись подспудным, Средь голубых шумят стихий.";"5452532d37bbe8e497645c8960cbbdc5:5:6"
" ьдерС ,мындупсдоп ьсишвиревод мянроК :ихрев еынелез";"хыбулог";"зеленые верхи: Корням доверившись подспудным, Средь";"голубых";" ";"шумят стихий.";"О. Э. Мандельштам. Призыв  («Вставайте с мрачного ночлега…») (1925)";"О. Э. Мандельштам";"1891";"Призыв  («Вставайте с мрачного ночлега…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"28";"246";"Да будут вам примером трудным Дерев зеленые верхи: Корням доверившись подспудным, Средь голубых шумят стихий.";"5452532d37bbe8e497645c8960cbbdc5:5:12"
" зИ йониьварум зи кос тензырб И";"йонреч";"И брызнет сок из муравьиной Из";"черной";" ";"мастерской корней И разольется до вершины";"О. Э. Мандельштам. Призыв  («Вставайте с мрачного ночлега…») (1925)";"О. Э. Мандельштам";"1891";"Призыв  («Вставайте с мрачного ночлега…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"28";"246";"И брызнет сок из муравьиной Из черной мастерской корней И разольется до вершины В зеленых щупальцах ветвей.";"5452532d37bbe8e497645c8960cbbdc5:7:6"
" В ынишрев од ястеьлозар И йенрок";"хынелез";"корней И разольется до вершины В";"зеленых";" ";"щупальцах ветвей.";"О. Э. Мандельштам. Призыв  («Вставайте с мрачного ночлега…») (1925)";"О. Э. Мандельштам";"1891";"Призыв  («Вставайте с мрачного ночлега…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"28";"246";"И брызнет сок из муравьиной Из черной мастерской корней И разольется до вершины В зеленых щупальцах ветвей.";"5452532d37bbe8e497645c8960cbbdc5:7:14"
" янем ливбо ноС";"мынмет";"Сон обвил меня";"темным";" ";"плющом.";"О. Э. Мандельштам. Птицы  («Сон обвил меня темным плющом…») (1925)";"О. Э. Мандельштам";"1891";"Птицы  («Сон обвил меня темным плющом…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"14";"158";"ПТИЦЫ Сон обвил меня темным плющом. Спящий боролся я с душным сном: Это птиц заблудившийся грай Хлещет в окна, как крупный град.";"f7e95031113fa29afcb8314cdb34a071:1:3"
" ьроз ларгиаз адгоК ,янд елачан в";"йынямур";"в начале дня, Когда заиграл зорь";"румяный";" ";"рожок И солнце ночной осушило песок.";"О. Э. Мандельштам. Птицы  («Сон обвил меня темным плющом…») (1925)";"О. Э. Мандельштам";"1891";"Птицы  («Сон обвил меня темным плющом…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"14";"158";"Нестройно сетуя, птицы звенят: Мы проснулись в начале дня, Когда заиграл зорь румяный рожок И солнце ночной осушило песок.";"f7e95031113fa29afcb8314cdb34a071:3:12"
" зи ,волатравк хыншуд зИ";"хырес";"Из душных кварталов, из";"серых";" ";"трущоб, Мы ― души рабочих, стряхнувших свой";"О. Э. Мандельштам. Птицы  («Сон обвил меня темным плющом…») (1925)";"О. Э. Мандельштам";"1891";"Птицы  («Сон обвил меня темным плющом…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"14";"158";"Из душных кварталов, из серых трущоб, Мы ― души рабочих, стряхнувших свой горб; Весь день на строгой страже станка; Страна за решеткой ― мир бедняка.";"f7e95031113fa29afcb8314cdb34a071:4:4"
" зи илшыВ ,ворк йынчарзвен ,йихтев вуникоП";"хынмет";"Покинув ветхий, невзрачный кров, Вышли из";"темных";", ";"нищих домов.";"О. Э. Мандельштам. Птицы  («Сон обвил меня темным плющом…») (1925)";"О. Э. Мандельштам";"1891";"Птицы  («Сон обвил меня темным плющом…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"14";"158";"Покинув ветхий, невзрачный кров, Вышли из темных, нищих домов.";"f7e95031113fa29afcb8314cdb34a071:10:6"
" ипС";"онйокопс";"Спи";"спокойно";", ";"ладонь.";"О. Э. Мандельштам. Рука  («Спи спокойно, ладонь…») (1925)";"О. Э. Мандельштам";"1891";"Рука  («Спи спокойно, ладонь…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"17";"126";"РУКА Спи спокойно, ладонь.";"a594d2290759ce4d97eb2a95a0bb302d:1:1"
" ырог ан и ябет ан теьЛ";"йывозор";"Льет на тебя и на горы";"розовый";" ";"солнце огонь.";"О. Э. Мандельштам. Рука  («Спи спокойно, ладонь…») (1925)";"О. Э. Мандельштам";"1891";"Рука  («Спи спокойно, ладонь…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"17";"126";"Льет на тебя и на горы розовый солнце огонь.";"a594d2290759ce4d97eb2a95a0bb302d:2:6"
" ипС";"онйокопс";"Спи";"спокойно";", ";"рука: блаженно твое забытье; Скоро в";"О. Э. Мандельштам. Рука  («Спи спокойно, ладонь…») (1925)";"О. Э. Мандельштам";"1891";"Рука  («Спи спокойно, ладонь…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"17";"126";"Спи спокойно, рука: блаженно твое забытье; Скоро в кулак ты сожмешься и будешь держать ружье.";"a594d2290759ce4d97eb2a95a0bb302d:3:1"
" ипС";"онйокопс";"Спи";"спокойно";", ";"рука: Скоро в убийственный ты сожмешься";"О. Э. Мандельштам. Рука  («Спи спокойно, ладонь…») (1925)";"О. Э. Мандельштам";"1891";"Рука  («Спи спокойно, ладонь…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"17";"126";"Спи спокойно, рука: Скоро в убийственный ты сожмешься кулак!";"a594d2290759ce4d97eb2a95a0bb302d:16:1"
" яром огокснелесв еничуп в И ,ьсярберес";"онмет";"серебрясь, И в пучине вселенского моря";"темно";".  ";"";"О. Э. Мандельштам. Сводка  («Дым на поле битвы растаял давно…») (1925)";"О. Э. Мандельштам";"1891";"Сводка  («Дым на поле битвы растаял давно…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"29";"133";"Новая война из старой почвы родилась, Серп луны искривленной дрожит, серебрясь, И в пучине вселенского моря темно.";"3a72f8f80750d6e34cf6631106a7914c:2:16"
" ищеВ ";"еендолох";"Вещи";"холоднее";" ";"рельс.";"О. Э. Мандельштам. Сводка  («Дым на поле битвы растаял давно…») (1925)";"О. Э. Мандельштам";"1891";"Сводка  («Дым на поле битвы растаял давно…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"29";"133";"Вокзалы убиты.  Вещи холоднее рельс. Но мощной идеи бьется в насильях пульс, ― Много негодующих.";"3a72f8f80750d6e34cf6631106a7914c:10:1"
" оП ,кселпереп ажетям ,ыннолок еичобаР";"умонсарк";"Рабочие колонны, мятежа переплеск, По";"красному";" ";"золотом надпись: «Спартак».";"О. Э. Мандельштам. Сводка  («Дым на поле битвы растаял давно…») (1925)";"О. Э. Мандельштам";"1891";"Сводка  («Дым на поле битвы растаял давно…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"29";"133";"Рабочие колонны, мятежа переплеск, По красному золотом надпись: «Спартак».";"3a72f8f80750d6e34cf6631106a7914c:17:5"
" умонсарк оП ,кселпереп ажетям ,ыннолок еичобаР";"мотолоз";"Рабочие колонны, мятежа переплеск, По красному";"золотом";" ";"надпись: «Спартак».";"О. Э. Мандельштам. Сводка  («Дым на поле битвы растаял давно…») (1925)";"О. Э. Мандельштам";"1891";"Сводка  («Дым на поле битвы растаял давно…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"29";"133";"Рабочие колонны, мятежа переплеск, По красному золотом надпись: «Спартак».";"3a72f8f80750d6e34cf6631106a7914c:17:6"
" йовт лопук доп ";"йывоцнивс";"под купол твой";"свинцовый";", ";"Под твой сияющий зенит, Под купол";"О. Э. Мандельштам. Утопия  («Люблю внимать средь грохота и теми…») (1925)";"О. Э. Мандельштам";"1891";"Утопия  («Люблю внимать средь грохота и теми…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"11";"122";"под купол твой свинцовый, Под твой сияющий зенит, Под купол твой лазорево-грозовый Челн современника скользит.";"092556df831ff69fbcc3ee1100aa5705:4:3"
" йовт лопук доП ,тинез йищюяис йовт";"оверозал";"твой сияющий зенит, Под купол твой";"лазорево";"-";"грозовый Челн современника скользит.";"О. Э. Мандельштам. Утопия  («Люблю внимать средь грохота и теми…») (1925)";"О. Э. Мандельштам";"1891";"Утопия  («Люблю внимать средь грохота и теми…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"11";"122";"под купол твой свинцовый, Под твой сияющий зенит, Под купол твой лазорево-грозовый Челн современника скользит.";"092556df831ff69fbcc3ee1100aa5705:4:11"
" ыТ";"мытолоз";"Ты";"золотым";" ";"хрустящим хлебом Накормишь по любви народ";"О. Э. Мандельштам. Утопия  («Люблю внимать средь грохота и теми…») (1925)";"О. Э. Мандельштам";"1891";"Утопия  («Люблю внимать средь грохота и теми…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"11";"122";"Ты золотым хрустящим хлебом Накормишь по любви народ, И под твоим шатровым небом Земля для нищих расцветет.";"092556df831ff69fbcc3ee1100aa5705:8:1"
" йовт лопук доП";"оверозал";"Под купол твой";"лазорево";"-";"грозовый Челн современника скользит.";"О. Э. Мандельштам. Утопия  («Люблю внимать средь грохота и теми…») (1925)";"О. Э. Мандельштам";"1891";"Утопия  («Люблю внимать средь грохота и теми…»)";"1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"11";"122";"Под купол твой лазорево-грозовый Челн современника скользит.";"092556df831ff69fbcc3ee1100aa5705:10:3"
" оП ,мазалг оп юанзу адгесв я";"йонсарк";"я всегда узнаю по глазам, По";"красной";" ";"площадке и спинке горбатой.";"О. Э. Мандельштам. 2 трамвая  («Жили в парке два трамвая…») (1924-1925)";"О. Э. Мандельштам";"1891";"2 трамвая  («Жили в парке два трамвая…»)";"1924-1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"40";"378";"Его я всегда узнаю по глазам, По красной площадке и спинке горбатой.";"add13365b27593c02960acbbb3d7aa91:9:7"
" ысьлеР";"еытсирберес";"Рельсы";"серебристые";" ";"выслала вперед.";"О. Э. Мандельштам. 2 трамвая  («Жили в парке два трамвая…») (1924-1925)";"О. Э. Мандельштам";"1891";"2 трамвая  («Жили в парке два трамвая…»)";"1924-1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"40";"378";"Вся она истоптана крепко лошадьми, Вся она исхожена дочерна людьми. Рельсы серебристые выслала вперед. Клика долго не было: что он не идет?";"add13365b27593c02960acbbb3d7aa91:12:1"
" ястязелс И ,утсом ан ясливонатсо килК";"еынтевцонзар";"Клик остановился на мосту, И слезятся";"разноцветные";" ";"огни: ― Эй, вожатый, я устал, домой";"О. Э. Мандельштам. 2 трамвая  («Жили в парке два трамвая…») (1924-1925)";"О. Э. Мандельштам";"1891";"2 трамвая  («Жили в парке два трамвая…»)";"1924-1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"40";"378";"Это Клик остановился на мосту, И слезятся разноцветные огни: ― Эй, вожатый, я устал, домой гони!";"add13365b27593c02960acbbb3d7aa91:15:7"
" онволС ,еклерат оп иклертс тядоХ ,ысач";"еынреч";"часы, Ходят стрелки по тарелке, Словно";"черные";" ";"усы.";"О. Э. Мандельштам. 2 трамвая  («Жили в парке два трамвая…») (1924-1925)";"О. Э. Мандельштам";"1891";"2 трамвая  («Жили в парке два трамвая…»)";"1924-1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"40";"378";"На вокзальной башне светят Круглолицые часы, Ходят стрелки по тарелке, Словно черные усы.";"add13365b27593c02960acbbb3d7aa91:17:11"
" залг нидО :йепулг хесв и ― идащолп";"йывозор";"площади ― и всех глупей: Один глаз";"розовый";", ";"другой темней.";"О. Э. Мандельштам. 2 трамвая  («Жили в парке два трамвая…») (1924-1925)";"О. Э. Мандельштам";"1891";"2 трамвая  («Жили в парке два трамвая…»)";"1924-1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"40";"378";"Стоит на площади ― и всех глупей: Один глаз розовый, другой темней.";"add13365b27593c02960acbbb3d7aa91:32:8"
" йогурд ,йывозор залг нидО :йепулг хесв";"йенмет";"всех глупей: Один глаз розовый, другой";"темней";".  ";"";"О. Э. Мандельштам. 2 трамвая  («Жили в парке два трамвая…») (1924-1925)";"О. Э. Мандельштам";"1891";"2 трамвая  («Жили в парке два трамвая…»)";"1924-1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"40";"378";"Стоит на площади ― и всех глупей: Один глаз розовый, другой темней.";"add13365b27593c02960acbbb3d7aa91:32:10"
" еж едГ";"йывозор";"Где же";"розовый";" ";"твой глаз?";"О. Э. Мандельштам. 2 трамвая  («Жили в парке два трамвая…») (1924-1925)";"О. Э. Мандельштам";"1891";"2 трамвая  («Жили в парке два трамвая…»)";"1924-1925";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"40";"378";"И сказал трамвай трамваю: ― По тебе я, Клик, скучаю, Я услышать очень рад, Как звонки твои звенят. Где же розовый твой глаз?  Он ослеп.";"add13365b27593c02960acbbb3d7aa91:37:2"
" боргус В ямерв ьсолижол ьтапс как";"йынчинешп";"как спать ложилось время В сугроб";"пшеничный";" ";"за окном.";"О. Э. Мандельштам. 1 января 1924  («Кто время целовал в измученное темя…») (1924)";"О. Э. Мандельштам";"1891";"1 января 1924  («Кто время целовал в измученное темя…»)";"1924";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"34";"368";"Кто время целовал в измученное темя, ― С сыновьей нежностью потом Он будет вспоминать, как спать ложилось время В сугроб пшеничный за окном.";"d6e7439e18d1693d039d853bc87c8d08:1:19"
" ецилу аН ";"онмет";"На улице";"темно";", ";"И, словно сыплют соль мощеною дорогой";"О. Э. Мандельштам. 1 января 1924  («Кто время целовал в измученное темя…») (1924)";"О. Э. Мандельштам";"1891";"1 января 1924  («Кто время целовал в измученное темя…»)";"1924";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"34";"368";"На улице темно, И, словно сыплют соль мощеною дорогой, Белеет совесть предо мной.";"d6e7439e18d1693d039d853bc87c8d08:15:2"
" зИ морап тещелх от ,тичутс юобыр";"хынйач";"рыбою стучит, то хлещет паром Из";"чайных";" ";"розовых ― как серебром плотвы.";"О. Э. Мандельштам. 1 января 1924  («Кто время целовал в измученное темя…») (1924)";"О. Э. Мандельштам";"1891";"1 января 1924  («Кто время целовал в измученное темя…»)";"1924";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"34";"368";"Каким железным скобяным товаром Ночь зимняя гремит по улицам Москвы, То мерзлой рыбою стучит, то хлещет паром Из чайных розовых ― как серебром плотвы.";"d6e7439e18d1693d039d853bc87c8d08:18:18"
" хынйач зИ морап тещелх от ,тичутс";"хывозор";"стучит, то хлещет паром Из чайных";"розовых";" ― ";"как серебром плотвы.";"О. Э. Мандельштам. 1 января 1924  («Кто время целовал в измученное темя…») (1924)";"О. Э. Мандельштам";"1891";"1 января 1924  («Кто время целовал в измученное темя…»)";"1924";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"34";"368";"Каким железным скобяным товаром Ночь зимняя гремит по улицам Москвы, То мерзлой рыбою стучит, то хлещет паром Из чайных розовых ― как серебром плотвы.";"d6e7439e18d1693d039d853bc87c8d08:18:19"
" адгесв А ,яатсорп ен адов А";"яабулог";"А вода не простая, А всегда";"голубая";"…  ";"";"О. Э. Мандельштам. «Бушевала синица…» [Примус, 9] (1924)";"О. Э. Мандельштам";"1891";"«Бушевала синица…»";"1924";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"5";"25";"А вода не простая, А всегда голубая…";"c7e8695fdc6a9d3c61e8669a7a4d6525:3:6"
" алыб атилп ботЧ ,енхук в олыб";"ансарк";"было в кухне, Чтоб плита была";"красна";".  ";"";"О. Э. Мандельштам. «Принесли дрова на кухню…» [Примус, 10] (1924)";"О. Э. Мандельштам";"1891";"«Принесли дрова на кухню…»";"1924";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"4";"26";"Чтобы жарко было в кухне, Чтоб плита была красна.";"e736fd93774c8f25afdb2279ebe7eb0b:3:8"
"";"яанрахаС";"";"Сахарная";" ";"голова Ни жива ни мертва ― Заварили";"О. Э. Мандельштам. «Сахарная голова…» [Примус, 6] (1924)";"О. Э. Мандельштам";"1891";"«Сахарная голова…»";"1924";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"2";"14";"Сахарная голова Ни жива ни мертва ― Заварили свежий чай: К нему сахар подавай!";"697f5bd71670956a98fcef7684884387:1:0"
" месвос адгок ,ьтапС ончилирпеН ";"олтевс";"Неприлично Спать, когда совсем";"светло";"!  ";"";"О. Э. Мандельштам. «Что ты прячешься, фотограф…» [Примус, 13] (1924)";"О. Э. Мандельштам";"1891";"«Что ты прячешься, фотограф…»";"1924";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"6";"29";"Эй, фотограф!  Неприлично Спать, когда совсем светло!";"ad5024da6a32053ad7cc290eb50f2c7e:5:4"
" сумирп йыратС ьтымыв и ьтичелыв ыботЧ";"йотолоз";"Чтобы вылечить и вымыть Старый примус";"золотой";", ";"У него головку снимут И нальют";"О. Э. Мандельштам. «Чтобы вылечить и вымыть…» [Примус, 1] (1924)";"О. Э. Мандельштам";"1891";"«Чтобы вылечить и вымыть…»";"1924";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"4";"29";"Чтобы вылечить и вымыть Старый примус золотой, У него головку снимут И нальют его водой.";"c71e5bec818254538f408ba625b66d58:2:6"
" ьтуЧ ― ьнорт ,ьшечох илсЕ ― ";"алпет";"― Если хочешь, тронь ― Чуть";"тепла";" ";"ладонь: Я электричество ― холодный огонь.";"О. Э. Мандельштам. «— Если хочешь, тронь …» [Примус, 8] (1924)";"О. Э. Мандельштам";"1891";"«— Если хочешь, тронь …»";"1924";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"";"21";"― Если хочешь, тронь ― Чуть тепла ладонь: Я электричество ― холодный огонь.";"df5decd2cee396b12bd31e34c690dc05:1:4"
" ― овтсечирткелэ Я :ьнодал алпет ьтуЧ ― ьнорт";"йындолох";"тронь ― Чуть тепла ладонь: Я электричество ―";"холодный";" ";"огонь.";"О. Э. Мандельштам. «— Если хочешь, тронь …» [Примус, 8] (1924)";"О. Э. Мандельштам";"1891";"«— Если хочешь, тронь …»";"1924";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"";"21";"― Если хочешь, тронь ― Чуть тепла ладонь: Я электричество ― холодный огонь.";"df5decd2cee396b12bd31e34c690dc05:1:8"
" С ,еьлеб я юлбюл ьнечО ― ";"йолеб";"― Очень люблю я белье, С";"белой";" ";"рубашкой дружу, Как погляжу на нее";"О. Э. Мандельштам. «— Очень люблю я белье…» [Примус, 2] (1924)";"О. Э. Мандельштам";"1891";"«— Очень люблю я белье…»";"1924";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"";"26";"― Очень люблю я белье, С белой рубашкой дружу, Как погляжу на нее ― Глажу, утюжу, скольжу.";"af20feda90ab94f60efdc07b85ca6c4f:1:5"
" йымаС ,йеовс иьмес мокуднус С йищяотсан";"йынреч";"настоящий С сундуком семьи своей, Самый";"черный";" ";"и блестящий, Самый сильный ― муравей!";"О. Э. Мандельштам. Муравьи  («Муравьев не нужно трогать…») (1924)";"О. Э. Мандельштам";"1891";"Муравьи  («Муравьев не нужно трогать…»)";"1924";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"5";"58";"Как носильщик настоящий С сундуком семьи своей, Самый черный и блестящий, Самый сильный ― муравей!";"596cf5a2fbee2a5fa1982b3094cd1b6f:2:8"
" ,икниднолБ";"еижыр";"Блондинки,";"рыжие";", ";"шатенки Вздохнут о ком, вздохнут о";"О. Э. Мандельштам. Баллада о горлинках  («Восстал на царство Короленки…») (25.12.1924)";"О. Э. Мандельштам";"1891";"Баллада о горлинках  («Восстал на царство Короленки…»)";"25.12.1924";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"15";"117";"Блондинки, рыжие, шатенки Вздохнут о ком, вздохнут о ком?";"b80dbc6119f33b44b1cd7b66fcf6b21f:5:1"
" йокобулг йоннемереб В ,янем имйоп ,мин";"инис";"ним, пойми меня, В беременной глубокой";"сини";".1923  ";"";"О. Э. Мандельштам. «Как тельце маленькое крылышком…» (1923)";"О. Э. Мандельштам";"1891";"«Как тельце маленькое крылышком…»";"1923";"художественная";"";"";"";"1991";"книга";"омонимия не снята";"";"4";"54";"Мне будет легче с ним, пойми меня, В беременной глубокой сини.1923";"1135fca3b02e8d0e09339d9b0cc55469:3:10"
