"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Audience_age";"Sentences";"Words";"Full context";"Example source"
" вокуж хиксйам хынзурГ екнипорт йолеб ан";"еындурмузИ";"на белой тропинке Грузных майских жуков";"Изумрудные";" ";"спинки.";"Н. С. Гумилев. «Пролетела стрела…» (1914)";"Н. С. Гумилев";"1886";"«Пролетела стрела…»";"1914";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"76";"Легкий шорох шагов, И на белой тропинке Грузных майских жуков Изумрудные спинки.";"036e580ee042b0c713538b5e6ed9898a:3:10"
" В ,ичо в юавыдялгаз я итремс";"еынелез";"смерти я заглядываю в очи, В";"зеленые";" ";"болотные огни.";"Н. С. Гумилев. «Священные плывут и тают ночи…» (1914)";"Н. С. Гумилев";"1886";"«Священные плывут и тают ночи…»";"1914";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"146";"Священные плывут и тают ночи, Проносятся эпические дни, И смерти я заглядываю в очи, В зеленые болотные огни.";"9d9f360558e2652e02676b5a63a0f6b2:0:15"
" ,убен оП ичут ьсилисон ,юнмоп я";"умотлеж";"я помню, носились тучи По небу,";"желтому";", ";"как новая медь, И ты мне";"Н. С. Гумилев. «Я помню, я помню, носились тучи…» [Любовь, 2] (1914)";"Н. С. Гумилев";"1886";"«Я помню, я помню, носились тучи…»";"1914";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"5";"73";"Я помню, я помню, носились тучи По небу, желтому, как новая медь, И ты мне сказала: «Да, было бы лучше, Было бы лучше мне умереть».";"2d66fa753693318a4ad36f24f23cc61f:1:8"
" ялд каК ,йонтсерк икум ялд иладжор";"оголтевс";"рождали для муки крестной, Как для";"светлого";" ";"счастья вас, Каждый день, что для";"Н. С. Гумилев. Ответ сестры милосердия  («Я не верю, не верю, милый…») (1914)";"Н. С. Гумилев";"1886";"Ответ сестры милосердия  («Я не верю, не верю, милый…»)";"1914";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"12";"146";"Нас рождали для муки крестной, Как для светлого счастья вас, Каждый день, что для вас воскресный, ― То день страданья для нас.";"f3cebd1896d3a5136f58d05c1ea425b7:7:7"
" меьнеп и йокызум ,йоксялп С умьт";"йотолоЗ";"тьму С пляской, музыкой и пеньем";"Золотой";" ";"дорогой муз.";"Н. С. Гумилев. Сестре милосердия  («Нет, не думайте, дорогая…») (1914)";"Н. С. Гумилев";"1886";"Сестре милосердия  («Нет, не думайте, дорогая…»)";"1914";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"9";"135";"И мечтаем мы о подругах, Что проходят сквозь нашу тьму С пляской, музыкой и пеньем Золотой дорогой муз.";"c91f4cc4939d89a6f597bb3f4f819b8e:5:15"
" и охит ,охит олыб маТ ,аномедзеД";"онмет";"Дездемона, Там было тихо, тихо и";"темно";", ";"Лишь месяц любопытный к ней в";"Н. С. Гумилев. «Когда вступила в спальню Дездемона…» (1913)";"Н. С. Гумилев";"1886";"«Когда вступила в спальню Дездемона…»";"1913";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"4";"75";"Когда вступила в спальню Дездемона, Там было тихо, тихо и темно, Лишь месяц любопытный к ней в окно Заглядывал с ночного небосклона.";"5811b41101ed5ddbdfcc2094f572f977:0:10"
" И";"йынреч";"И";"черный";" ";"мавр со взорами дракона, Весь вечер";"Н. С. Гумилев. «Когда вступила в спальню Дездемона…» (1913)";"Н. С. Гумилев";"1886";"«Когда вступила в спальню Дездемона…»";"1913";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"4";"75";"И черный мавр со взорами дракона, Весь вечер пивший красное вино, К ней подошел, ― он ждал ее давно, ― Он не услышит девичьего стона.";"5811b41101ed5ddbdfcc2094f572f977:1:1"
" йишвип речев ьсеВ ,анокард имарозв ос";"еонсарк";"со взорами дракона, Весь вечер пивший";"красное";" ";"вино, К ней подошел, ― он ждал";"Н. С. Гумилев. «Когда вступила в спальню Дездемона…» (1913)";"Н. С. Гумилев";"1886";"«Когда вступила в спальню Дездемона…»";"1913";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"4";"75";"И черный мавр со взорами дракона, Весь вечер пивший красное вино, К ней подошел, ― он ждал ее давно, ― Он не услышит девичьего стона.";"5811b41101ed5ddbdfcc2094f572f977:1:9"
" огЕ йокур юокнот аливол анО йоксот";"еыньлатс";"тоской Она ловила тонкою рукой Его";"стальные";" ";"руки… было поздно.";"Н. С. Гумилев. «Когда вступила в спальню Дездемона…» (1913)";"Н. С. Гумилев";"1886";"«Когда вступила в спальню Дездемона…»";"1913";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"4";"75";"Напрасно с безысходною тоской Она ловила тонкою рукой Его стальные руки… было поздно.";"5811b41101ed5ddbdfcc2094f572f977:2:9"
" яураЧ ,янзард ,но ушуд линлопаН меинеп";"мылтевс";"пением Наполнил душу он, дразня, Чаруя";"светлым";" ";"откровением, Что жизнь кипит и вне";"Н. С. Гумилев. «Мое прекрасное убежище …» (1913)";"Н. С. Гумилев";"1886";"«Мое прекрасное убежище …»";"1913";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"6";"95";"Цветок сорву ли ― буйным пением Наполнил душу он, дразня, Чаруя светлым откровением, Что жизнь кипит и вне меня.";"566716e257014c34578d4069ff6f8ad6:1:10"
" меьнелвиду еж микат С ,котевц как";"мынненго";"как цветок, С таким же удивленьем";"огненным";" ";"Последний гибельный толчок.  <1913>";"Н. С. Гумилев. «Мое прекрасное убежище …» (1913)";"Н. С. Гумилев";"1886";"«Мое прекрасное убежище …»";"1913";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"6";"95";"Как поцелуй иль как цветок, С таким же удивленьем огненным Последний гибельный толчок.  <1913>";"566716e257014c34578d4069ff6f8ad6:5:9"
" с как ,тишылсу И кселб йынневтсежрот";"йонмет";"торжественный блеск И услышит, как с";"темной";" ";"лагуны звучит Возвращаемый медленно волнами плеск.  <1913? >";"Н. С. Гумилев. «Этот город воды, колоннад и мостов…» (1913)";"Н. С. Гумилев";"1886";"«Этот город воды, колоннад и мостов…»";"1913";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"";"63";"На соборе прохожий еще различит Византийских мозаик торжественный блеск И услышит, как с темной лагуны звучит Возвращаемый медленно волнами плеск.  <1913? >";"5d647b09dd28281ecb2c6c0cfa46b4a4:2:13"
" янмак зИ";"огорес";"Из камня";"серого";" ";"иссеченные вазы, И купы царственные ясени";"Н. С. Гумилев. Вилла Боргезе  («Из камня серого иссеченные вазы…») (1913)";"Н. С. Гумилев";"1886";"Вилла Боргезе  («Из камня серого иссеченные вазы…»)";"1913";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"6";"81";"Из камня серого иссеченные вазы, И купы царственные ясени, и бук, И от фонтанов ввысь летящие алмазы, И тихим вечером баюкаемый луг.";"fcac056c83aa901364f15a0b3ed3770b:1:2"
" хяелла В";"хынчармус";"В аллеях";"сумрачных";" ";"затерянные пары Так по-осеннему тревожны и";"Н. С. Гумилев. Вилла Боргезе  («Из камня серого иссеченные вазы…») (1913)";"Н. С. Гумилев";"1886";"Вилла Боргезе  («Из камня серого иссеченные вазы…»)";"1913";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"6";"81";"В аллеях сумрачных затерянные пары Так по-осеннему тревожны и бледны, Как будто полночью их мучают кошмары Иль пеньем ангелов сжигают души сны.";"fcac056c83aa901364f15a0b3ed3770b:2:2"
" и ынжоверт уменнесо-оп каТ ырап еынняретаз";"ынделб";"затерянные пары Так по-осеннему тревожны и";"бледны";", ";"Как будто полночью их мучают кошмары";"Н. С. Гумилев. Вилла Боргезе  («Из камня серого иссеченные вазы…») (1913)";"Н. С. Гумилев";"1886";"Вилла Боргезе  («Из камня серого иссеченные вазы…»)";"1913";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"6";"81";"В аллеях сумрачных затерянные пары Так по-осеннему тревожны и бледны, Как будто полночью их мучают кошмары Иль пеньем ангелов сжигают души сны.";"fcac056c83aa901364f15a0b3ed3770b:2:9"
" ьседЗ ,меовдв иитсачс о еынжен ывед";"йынделб";"девы нежные о счастии вдвоем, Здесь";"бледный";" ";"кардинал пронзил себя ножом…";"Н. С. Гумилев. Вилла Боргезе  («Из камня серого иссеченные вазы…») (1913)";"Н. С. Гумилев";"1886";"Вилла Боргезе  («Из камня серого иссеченные вазы…»)";"1913";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"6";"81";"Здесь принцы грезили о крови и железе, А девы нежные о счастии вдвоем, Здесь бледный кардинал пронзил себя ножом…";"fcac056c83aa901364f15a0b3ed3770b:3:14"
" ичут ьзовкС езегроБ юоллив даН ";"мотолоз";"Над виллою Боргезе Сквозь тучи";"золотом";" ";"блеснула вышина, ― То учит забывать встающая";"Н. С. Гумилев. Вилла Боргезе  («Из камня серого иссеченные вазы…») (1913)";"Н. С. Гумилев";"1886";"Вилла Боргезе  («Из камня серого иссеченные вазы…»)";"1913";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"6";"81";"Над виллою Боргезе Сквозь тучи золотом блеснула вышина, ― То учит забывать встающая луна.  <1913>";"fcac056c83aa901364f15a0b3ed3770b:5:5"
" нечумзИ";"йонненго";"Измучен";"огненной";" ";"жарой, Я лег за камнем на";"Н. С. Гумилев. На палатине  («Измучен огненной жарой…») (1913)";"Н. С. Гумилев";"1886";"На палатине  («Измучен огненной жарой…»)";"1913";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"6";"100";"Измучен огненной жарой, Я лег за камнем на горе, И солнце плыло надо мной, И небо стало в серебре.";"e31daec6d2dabce1b4773bb535cccd3a:1:1"
" яачярог атилП алыб и ,онжен илашыД";"алеб";"Дышали нежно, и была Плита горячая";"бела";".  ";"";"Н. С. Гумилев. На палатине  («Измучен огненной жарой…») (1913)";"Н. С. Гумилев";"1886";"На палатине  («Измучен огненной жарой…»)";"1913";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"6";"100";"Цветы склонялись с высоты На мрамор брошенной плиты, Дышали нежно, и была Плита горячая бела.";"e31daec6d2dabce1b4773bb535cccd3a:2:14"
" ьдерс рещя И";"хынелез";"И ящер средь";"зеленых";" ";"трав, Как страшный и большой цветок";"Н. С. Гумилев. На палатине  («Измучен огненной жарой…») (1913)";"Н. С. Гумилев";"1886";"На палатине  («Измучен огненной жарой…»)";"1913";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"6";"100";"И ящер средь зеленых трав, Как страшный и большой цветок, К лазури голову подняв, Смотрел и двинуться не мог.";"e31daec6d2dabce1b4773bb535cccd3a:3:3"
" раткен ыб лип И ,йотявс муизилЭ";"йотолоз";"Элизиум святой, И пил бы нектар";"золотой";".  ";"";"Н. С. Гумилев. На палатине  («Измучен огненной жарой…») (1913)";"Н. С. Гумилев";"1886";"На палатине  («Измучен огненной жарой…»)";"1913";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"6";"100";"Ах, если б умер я в тот миг, Я твердо знаю, я б проник К богам, в Элизиум святой, И пил бы нектар золотой.";"e31daec6d2dabce1b4773bb535cccd3a:4:23"
"";"еонелеЗ";"";"Зеленое";", ";"все в пенистых буграх, Как горсть";"Н. С. Гумилев. Тразименское озеро  («Зеленое, все в пенистых буграх…») (1913)";"Н. С. Гумилев";"1886";"Тразименское озеро  («Зеленое, все в пенистых буграх…»)";"1913";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"5";"78";"Зеленое, все в пенистых буграх, Как горсть воды, из океана взятой, Но пригоршней гиганта чуть разжатой, Оно томится в плоских берегах.";"c8940a9ff795efcb33ce0cb4d0a1ed69:1:0"
" ьседЗ ,йытагор и йынзург ,ловйуб нелдем";"йонмет";"медлен буйвол, грузный и рогатый, Здесь";"темной";" ";"думой удручен вожатый, Здесь зреет хлеб";"Н. С. Гумилев. Тразименское озеро  («Зеленое, все в пенистых буграх…») (1913)";"Н. С. Гумилев";"1886";"Тразименское озеро  («Зеленое, все в пенистых буграх…»)";"1913";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"5";"78";"Не блещет плуг на мокрых бороздах, И медлен буйвол, грузный и рогатый, Здесь темной думой удручен вожатый, Здесь зреет хлеб, но лавр уже зачах.";"c8940a9ff795efcb33ce0cb4d0a1ed69:2:13"
" и ― ебеТ";"йывозор";"Тебе ― и";"розовый";" ";"миндаль, И горы, вставшие над Арно";"Н. С. Гумилев. Флоренция  («О сердце, ты неблагодарно!..») (1913)";"Н. С. Гумилев";"1886";"Флоренция  («О сердце, ты неблагодарно!..»)";"1913";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"10";"98";"Тебе ― и розовый миндаль, И горы, вставшие над Арно, И запах трав, и в блеске даль.";"cd8fe78eb5e4e339c841fd2b6ee016d9:2:2"
" киннангзИ ,дялгзв япутоп ,хин уджем А";"йынделб";"А между них, потупя взгляд, Изгнанник";"бледный";", ";"Алигьери, Стопой неспешной сходит в ад.  <1913>";"Н. С. Гумилев. Флоренция  («О сердце, ты неблагодарно!..») (1913)";"Н. С. Гумилев";"1886";"Флоренция  («О сердце, ты неблагодарно!..»)";"1913";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"10";"98";"Они ликуют, эти звери, А между них, потупя взгляд, Изгнанник бледный, Алигьери, Стопой неспешной сходит в ад.  <1913>";"cd8fe78eb5e4e339c841fd2b6ee016d9:9:10"
" в ясВ ,одуч-акшувед йен с";"молеб";"с ней девушка-чудо, Вся в";"белом";" ";"и с розами, словно невеста.";"Н. С. Гумилев. «И в горечи сердце находит усладу…» [Блудный сын, 4] (1912)";"Н. С. Гумилев";"1886";"«И в горечи сердце находит усладу…»";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"8";"129";"Там празднество: звонко грохочет посуда, Дымятся тельцы и румянится тесто, Сестра моя вышла, с ней девушка-чудо, Вся в белом и с розами, словно невеста.";"b8234cb8eff960fd2da7959f2e96e1bf:5:19"
" каК";"возор";"Как";"розов";" ";"за портиком край небосклона!";"Н. С. Гумилев. «Как розов за портиком край небосклона!..» [Блудный сын, 2] (1912)";"Н. С. Гумилев";"1886";"«Как розов за портиком край небосклона!..»";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"13";"118";"2 Как розов за портиком край небосклона! Как веселы в пламенном Тибре галеры!";"0b6747b34e7fafae7554d66523657dd9:1:1"
" каК ,ынисьлепа огеом ацто хащор в";"еонсарк";"в рощах отца моего апельсины, Как";"красное";" ";"золото, полднем бездонным, Их рвут, их";"Н. С. Гумилев. «Я падаль сволок к тростникам отдаленным…» [Блудный сын, 3] (1912)";"Н. С. Гумилев";"1886";"«Я падаль сволок к тростникам отдаленным…»";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"121";"Ах, в рощах отца моего апельсины, Как красное золото, полднем бездонным, Их рвут, их бросают в большие корзины Красивые девушки с пеньем влюбленным.";"55aa9cba399ec43fc9c0057d083cb375:5:7"
" с йывачилев киратС ичон теувтсрдоб мат";"йодес";"там бодрствует ночи Старик величавый с";"седой";" ";"бородою, Он грустен… пойду и скажу";"Н. С. Гумилев. «Я падаль сволок к тростникам отдаленным…» [Блудный сын, 3] (1912)";"Н. С. Гумилев";"1886";"«Я падаль сволок к тростникам отдаленным…»";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"121";"И с думой о сыне там бодрствует ночи Старик величавый с седой бородою, Он грустен… пойду и скажу ему: «Отче, Я грешен пред Господом и пред тобою».";"55aa9cba399ec43fc9c0057d083cb375:6:11"
" икбулог ,ивбюл йеоМ адгот ,тэоп ,йагуп";"йолеб";"пугай, поэт, тогда Моей любви, голубки";"белой";" ";"На небе розовом стыда.";"Н. С. Гумилев. Анакреонтическая песенка  («Ты хочешь, чтоб была я смелой?..») (1912)";"Н. С. Гумилев";"1886";"Анакреонтическая песенка  («Ты хочешь, чтоб была я смелой?..»)";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"91";"Так не пугай, поэт, тогда Моей любви, голубки белой На небе розовом стыда.";"8f7b3f72f22681fca95c6b7a7303ad72:2:8"
" ебен аН йолеб икбулог ,ивбюл йеоМ";"мовозор";"Моей любви, голубки белой На небе";"розовом";" ";"стыда.";"Н. С. Гумилев. Анакреонтическая песенка  («Ты хочешь, чтоб была я смелой?..») (1912)";"Н. С. Гумилев";"1886";"Анакреонтическая песенка  («Ты хочешь, чтоб была я смелой?..»)";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"91";"Так не пугай, поэт, тогда Моей любви, голубки белой На небе розовом стыда.";"8f7b3f72f22681fca95c6b7a7303ad72:2:11"
" зи ыботЧ ,анечурирп ежу ,тителС акбулог";"оговозор";"голубка Слетит, уже приручена, Чтобы из";"розового";" ";"кубка Вкусил ты сладкого вина.";"Н. С. Гумилев. Анакреонтическая песенка  («Ты хочешь, чтоб была я смелой?..») (1912)";"Н. С. Гумилев";"1886";"Анакреонтическая песенка  («Ты хочешь, чтоб была я смелой?..»)";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"91";"И на плечо твое голубка Слетит, уже приручена, Чтобы из розового кубка Вкусил ты сладкого вина.";"8f7b3f72f22681fca95c6b7a7303ad72:6:10"
" ичер ,икселпсв евзаР ";"хынчармуС";"Разве всплески, речи";"Сумрачных";" ";"морей Стоят самой краткой встречи С";"Н. С. Гумилев. Ангел-хранитель : «Он мне шепчет: «Своевольный…» (1912)";"Н. С. Гумилев";"1886";"Ангел-хранитель : «Он мне шепчет: «Своевольный…»";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"8";"72";"Разве всплески, речи Сумрачных морей Стоят самой краткой встречи С госпожой твоей?";"507d3df11517d97b48f150e042f57b94:4:3"
" теминс ямерб ацдрес с ил каТ";"йобулоГ";"Так ли с сердца бремя снимет";"Голубой";" ";"простор, Как она, когда поднимет На";"Н. С. Гумилев. Ангел-хранитель : «Он мне шепчет: «Своевольный…» (1912)";"Н. С. Гумилев";"1886";"Ангел-хранитель : «Он мне шепчет: «Своевольный…»";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"8";"72";"Так ли с сердца бремя снимет Голубой простор, Как она, когда поднимет На тебя свой взор?";"507d3df11517d97b48f150e042f57b94:5:6"
" еьняис тенселБ ,мазалг ястивя енытсуп йокак";"оговозор";"какой пустыне явится глазам, Блеснет сиянье";"розового";" ";"рая?";"Н. С. Гумилев. Баллада  («Влюбленные, чья грусть как облака…») (1912)";"Н. С. Гумилев";"1886";"Баллада  («Влюбленные, чья грусть как облака…»)";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"12";"183";"В какой пустыне явится глазам, Блеснет сиянье розового рая?";"644d8bbc0f1f62f16899603b63b1a402:4:7"
" еьняис тенселБ мав и ,кор етйатып";"оговозор";"пытайте рок, и вам Блеснет сиянье";"розового";" ";"рая.";"Н. С. Гумилев. Баллада  («Влюбленные, чья грусть как облака…») (1912)";"Н. С. Гумилев";"1886";"Баллада  («Влюбленные, чья грусть как облака…»)";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"12";"183";"Влюбленные, пытайте рок, и вам Блеснет сиянье розового рая.";"644d8bbc0f1f62f16899603b63b1a402:7:7"
" енартс йеом В";"яанйокопс";"В моей стране";"спокойная";" ";"река, В полях и рощах много";"Н. С. Гумилев. Баллада  («Влюбленные, чья грусть как облака…») (1912)";"Н. С. Гумилев";"1886";"Баллада  («Влюбленные, чья грусть как облака…»)";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"12";"183";"В моей стране спокойная река, В полях и рощах много сладкой снеди, Там аист ловит змей у тростника И в полдень, пьяны запахом камеди, Кувыркаются рыжие медведи.";"644d8bbc0f1f62f16899603b63b1a402:8:3"
" ястюакрывуК ,идемак мохапаз ыняьп ,ьнедлоп в";"еижыр";"в полдень, пьяны запахом камеди, Кувыркаются";"рыжие";" ";"медведи.";"Н. С. Гумилев. Баллада  («Влюбленные, чья грусть как облака…») (1912)";"Н. С. Гумилев";"1886";"Баллада  («Влюбленные, чья грусть как облака…»)";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"12";"183";"В моей стране спокойная река, В полях и рощах много сладкой снеди, Там аист ловит змей у тростника И в полдень, пьяны запахом камеди, Кувыркаются рыжие медведи.";"644d8bbc0f1f62f16899603b63b1a402:8:25"
" еьняис тенселБ ,мадов оп ценедалм-сотсирХ";"оговозор";"Христос-младенец по водам, Блеснет сиянье";"розового";" ";"рая.";"Н. С. Гумилев. Баллада  («Влюбленные, чья грусть как облака…») (1912)";"Н. С. Гумилев";"1886";"Баллада  («Влюбленные, чья грусть как облака…»)";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"12";"183";"И в юном мире юноша Адам, Я улыбаюсь птицам и плодам, И знаю я, что вечером, играя, Пройдет Христос-младенец по водам, Блеснет сиянье розового рая.";"644d8bbc0f1f62f16899603b63b1a402:9:24"
" еьняис тенселБ ман и отч ,аланз";"оговозор";"знала, что и нам Блеснет сиянье";"розового";" ";"рая.";"Н. С. Гумилев. Баллада  («Влюбленные, чья грусть как облака…») (1912)";"Н. С. Гумилев";"1886";"Баллада  («Влюбленные, чья грусть как облака…»)";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"12";"183";"Тебе, подруга, эту песнь отдам, Я веровал всегда твоим стопам, Когда вела ты, нежа и карая, Ты знала все, ты знала, что и нам Блеснет сиянье розового рая.";"644d8bbc0f1f62f16899603b63b1a402:11:26"
" я юлволсогалБ";"юутолоз";"Благословлю я";"золотую";" ";"Дорогу к солнцу от червя.";"Н. С. Гумилев. Вечное  («Я в коридоре дней сомкнутых…») (1912)";"Н. С. Гумилев";"1886";"Вечное  («Я в коридоре дней сомкнутых…»)";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"94";"Благословлю я золотую Дорогу к солнцу от червя.";"ca1dfc218e2819a7fb05c4a74d32fb82:4:2"
" вогоросон и няьзебо ежуХ ,ывкомс тюавырбо";"еылеБ";"обрывают смоквы, Хуже обезьян и носорогов";"Белые";" ";"бродяги итальянцы.";"Н. С. Гумилев. Военная  («Носороги топчут наше дурро…») [Абиссинские песни, 1] (1912)";"Н. С. Гумилев";"1886";"Военная  («Носороги топчут наше дурро…»)";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"91";"Носороги топчут наше дурро, Обезьяны обрывают смоквы, Хуже обезьян и носорогов Белые бродяги итальянцы.";"4bf4de8ff712e91626b3f2f685e225ec:2:11"
" йомаС морекша огот тувозан идюЛ ,вецняьлати";"йолеб";"итальянцев, Люди назовут того ашкером Самой";"белой";" ";"лошади негуса.";"Н. С. Гумилев. Военная  («Носороги топчут наше дурро…») [Абиссинские песни, 1] (1912)";"Н. С. Гумилев";"1886";"Военная  («Носороги топчут наше дурро…»)";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"91";"Кто добудет в битве больше ружей, Кто зарежет больше итальянцев, Люди назовут того ашкером Самой белой лошади негуса.";"4bf4de8ff712e91626b3f2f685e225ec:6:15"
" ,яагурД ,анещумс мылим ,авед каК ,теевозор";"яанрупруп";"розовеет, Как дева, милым смущена, Другая,";"пурпурная";", ";"рдеет, Огнем любви обожжена.";"Н. С. Гумилев. Две розы  («Перед воротами Эдема…») (1912)";"Н. С. Гумилев";"1886";"Две розы  («Перед воротами Эдема…»)";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"4";"48";"Одна так нежно розовеет, Как дева, милым смущена, Другая, пурпурная, рдеет, Огнем любви обожжена.";"f0366dbdbc319302fad014ce74b0e9fd:2:9"
" И ,кур хыннещеркс хишаВ ьтсонмот ястиварн";"яанйокопс";"нравится томность Ваших скрещенных рук, И";"спокойная";" ";"скромность, И стыдливый испуг.";"Н. С. Гумилев. Девушке  («Мне не нравится томность…») (1912)";"Н. С. Гумилев";"1886";"Девушке  («Мне не нравится томность…»)";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"5";"75";"Мне не нравится томность Ваших скрещенных рук, И спокойная скромность, И стыдливый испуг.";"33ebbf2b308e11152da308fcd61cc017:1:8"
" каК ,яебалс и ьсяунлов ,ашуд йен";"йынсарк";"ней душа, волнуясь и слабея, Как";"красный";" ";"куст, горит и говорит.";"Н. С. Гумилев. Жестокой  (««Пленительная, злая, неужели…») (1912)";"Н. С. Гумилев";"1886";"Жестокой  (««Пленительная, злая, неужели…»)";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"9";"101";"Любовь мужчины ― пламень Прометея, И требует, и, требуя, дарит, Пред ней душа, волнуясь и слабея, Как красный куст, горит и говорит.";"1dd4562a323e25a5ee1c07168043e135:5:16"
" у офаС лерО";"оголеб";"Орел Сафо у";"белого";" ";"утеса Торжественно парил, и красота Бестенных";"Н. С. Гумилев. Жестокой  (««Пленительная, злая, неужели…») (1912)";"Н. С. Гумилев";"1886";"Жестокой  (««Пленительная, злая, неужели…»)";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"9";"101";"Орел Сафо у белого утеса Торжественно парил, и красота Бестенных виноградников Лесбоса Замкнула богохульные уста.";"1dd4562a323e25a5ee1c07168043e135:8:3"
" С";"мылксут";"С";"тусклым";" ";"взором, с мертвым сердцем в море";"Н. С. Гумилев. Жизнь  («С тусклым взором, с мертвым сердцем в море броситься со скалы…») (1912)";"Н. С. Гумилев";"1886";"Жизнь  («С тусклым взором, с мертвым сердцем в море броситься со скалы…»)";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"4";"73";"С тусклым взором, с мертвым сердцем в море броситься со скалы, В час, когда, как знамя, в небе дымно-розовая заря, Иль в темнице стать свободным, как свободны одни орлы, Иль найти покой нежданный в дымной хижине дикаря!";"9dac273adaf6544be30963f9826a00a0:1:1"
"-онмыд ебен в ,яманз как ,адгок";"яавозор";"когда, как знамя, в небе дымно-";"розовая";" ";"заря, Иль в темнице стать свободным";"Н. С. Гумилев. Жизнь  («С тусклым взором, с мертвым сердцем в море броситься со скалы…») (1912)";"Н. С. Гумилев";"1886";"Жизнь  («С тусклым взором, с мертвым сердцем в море броситься со скалы…»)";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"4";"73";"С тусклым взором, с мертвым сердцем в море броситься со скалы, В час, когда, как знамя, в небе дымно-розовая заря, Иль в темнице стать свободным, как свободны одни орлы, Иль найти покой нежданный в дымной хижине дикаря!";"9dac273adaf6544be30963f9826a00a0:1:19"
" уджем икшурги йищюавыбаЗ ,авьл ерукш ан";"хылеб";"на шкуре льва, Забывающий игрушки между";"белых";" ";"усталых рук.";"Н. С. Гумилев. Жизнь  («С тусклым взором, с мертвым сердцем в море броситься со скалы…») (1912)";"Н. С. Гумилев";"1886";"Жизнь  («С тусклым взором, с мертвым сердцем в море броситься со скалы…»)";"1912";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"4";"73";"Символ жизни ― не поэт, что творит слова, И не воин с твердым сердцем, не работник, ведущий плуг, ― С иронической усмешкой царь-ребенок на шкуре льва, Забывающий игрушки между белых усталых рук.";"9dac273adaf6544be30963f9826a00a0:3:28"
