"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Audience_age";"Sentences";"Words";"Full context";"Example source"
" йынсебен ьнемак аН";"еыворгаб";"На камень небесный";"багровые";" ";"светы Фонарь наш неяркий и трепетный";"З. Н. Гиппиус. Там  («Я в лодке Харона, с гребцом безучастным…») (1900)";"З. Н. Гиппиус";"1869";"Там  («Я в лодке Харона, с гребцом безучастным…»)";"1900";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"18";"156";"На камень небесный багровые светы Фонарь наш неяркий и трепетный бросил.";"f4a6e6c86678a860f22b2681b4074cec:8:3"
" ,йылыркокнот ьрыпУ ,ишым еичутел евд ,авос";"йодес";"сова, две летучие мыши, Упырь тонкокрылый,";"седой";" ";"и безногий…";"З. Н. Гиппиус. Там  («Я в лодке Харона, с гребцом безучастным…») (1900)";"З. Н. Гиппиус";"1869";"Там  («Я в лодке Харона, с гребцом безучастным…»)";"1900";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"18";"156";"Разбужены светом, испуганы тенью, Преследуют лодку в бесшумной тревоге Тупая сова, две летучие мыши, Упырь тонкокрылый, седой и безногий…";"f4a6e6c86678a860f22b2681b4074cec:10:16"
" И ,орыс и оннамут мынсалгзеб москитС";"еыла";"Стиксом безгласным туманно и сыро, И";"алые";" ";"бродят по камням отсветы.1900";"З. Н. Гиппиус. Там  («Я в лодке Харона, с гребцом безучастным…») (1900)";"З. Н. Гиппиус";"1869";"Там  («Я в лодке Харона, с гребцом безучастным…»)";"1900";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"18";"156";"Над Стиксом безгласным туманно и сыро, И алые бродят по камням отсветы.1900";"f4a6e6c86678a860f22b2681b4074cec:17:7"
" ;киннешом ― кинсяМ ;оклав ен и окташ";"ырес";"шатко и не валко; Мясник ― мошенник;";"серы";" ";"небеса; Поют кузнечики; мне просто жалко";"З. Н. Гиппиус. <П. И. Вейнбергу>  («Вы задали мне трудную задачу!..») (1898)";"З. Н. Гиппиус";"1869";"<П. И. Вейнбергу>  («Вы задали мне трудную задачу!..»)";"1898";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"42";"360";"Живем мы здесь не шатко и не валко; Мясник ― мошенник; серы небеса; Поют кузнечики; мне просто жалко, Что здесь случаются и чудеса.";"7b0d2d4b4f37d406ff55e8c229a21aaf:19:10"
" енетс аН« ";"онмет";"«На стене";"темно";"-";"красной…»";"З. Н. Гиппиус. «На стене темно-красной…» (1897)";"З. Н. Гиппиус";"1869";"«На стене темно-красной…»";"1897";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"2";"43";"«На стене темно-красной…»";"72b2892948df620e8d2b7e5e76c63996:0:2"
"-онмет енетс аН« ";"йонсарк";"«На стене темно-";"красной";"…» ";"";"З. Н. Гиппиус. «На стене темно-красной…» (1897)";"З. Н. Гиппиус";"1869";"«На стене темно-красной…»";"1897";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"2";"43";"«На стене темно-красной…»";"72b2892948df620e8d2b7e5e76c63996:0:3"
" енетс аН";"онмет";"На стене";"темно";"-";"красной Темно-красный цветок, Дышит скукой";"З. Н. Гиппиус. «На стене темно-красной…» (1897)";"З. Н. Гиппиус";"1869";"«На стене темно-красной…»";"1897";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"2";"43";"На стене темно-красной Темно-красный цветок, Дышит скукой опасной Скучный наш уголок, В безнадежности ясной Я смотрю на цветок (Вот раздался звонок), От тебя, от безгласной, Я не жду боли страстной, И не жду, чтоб увлек Тебя поток…1897(?)";"72b2892948df620e8d2b7e5e76c63996:1:2"
"-онмет енетс аН";"йонсарк";"На стене темно-";"красной";" ";"Темно-красный цветок, Дышит скукой опасной";"З. Н. Гиппиус. «На стене темно-красной…» (1897)";"З. Н. Гиппиус";"1869";"«На стене темно-красной…»";"1897";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"2";"43";"На стене темно-красной Темно-красный цветок, Дышит скукой опасной Скучный наш уголок, В безнадежности ясной Я смотрю на цветок (Вот раздался звонок), От тебя, от безгласной, Я не жду боли страстной, И не жду, чтоб увлек Тебя поток…1897(?)";"72b2892948df620e8d2b7e5e76c63996:1:3"
" йонсарк-онмет енетс аН";"онмеТ";"На стене темно-красной";"Темно";"-";"красный цветок, Дышит скукой опасной Скучный";"З. Н. Гиппиус. «На стене темно-красной…» (1897)";"З. Н. Гиппиус";"1869";"«На стене темно-красной…»";"1897";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"2";"43";"На стене темно-красной Темно-красный цветок, Дышит скукой опасной Скучный наш уголок, В безнадежности ясной Я смотрю на цветок (Вот раздался звонок), От тебя, от безгласной, Я не жду боли страстной, И не жду, чтоб увлек Тебя поток…1897(?)";"72b2892948df620e8d2b7e5e76c63996:1:4"
"-онмеТ йонсарк-онмет енетс аН";"йынсарк";"На стене темно-красной Темно-";"красный";" ";"цветок, Дышит скукой опасной Скучный наш";"З. Н. Гиппиус. «На стене темно-красной…» (1897)";"З. Н. Гиппиус";"1869";"«На стене темно-красной…»";"1897";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"2";"43";"На стене темно-красной Темно-красный цветок, Дышит скукой опасной Скучный наш уголок, В безнадежности ясной Я смотрю на цветок (Вот раздался звонок), От тебя, от безгласной, Я не жду боли страстной, И не жду, чтоб увлек Тебя поток…1897(?)";"72b2892948df620e8d2b7e5e76c63996:1:5"
" доП";"мырес";"Под";"серым";" ";"небом Таормины Среди глубин некрасоты На";"З. Н. Гиппиус. Апельсинные цветы  («О, берегитесь, убегайте…») (1897)";"З. Н. Гиппиус";"1869";"Апельсинные цветы  («О, берегитесь, убегайте…»)";"1897";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"10";"86";"Под серым небом Таормины Среди глубин некрасоты На миг припомнились единый Мне апельсинные цветы.";"3f94f3fc94d796ef5540407ee1201b3d:4:1"
" ьтяпо яансяен ьрузаЛ";"алтевс";"Лазурь неясная опять";"светла";"… ";"";"З. Н. Гиппиус. Вечер  («Июльская гроза, шумя, прошла…») (1897)";"З. Н. Гиппиус";"1869";"Вечер  («Июльская гроза, шумя, прошла…»)";"1897";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"15";"107";"И тучи уплывают полосою. Лазурь неясная опять светла…";"0634be376d9807488459a23a1b716819:3:3"
" юлмез ан ястеаксупС";"йынделб";"Спускается на землю";"бледный";" ";"мрак.";"З. Н. Гиппиус. Вечер  («Июльская гроза, шумя, прошла…») (1897)";"З. Н. Гиппиус";"1869";"Вечер  («Июльская гроза, шумя, прошла…»)";"1897";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"15";"107";"Мы лесом едем, влажною тропою. Спускается на землю бледный мрак. Сквозь дым небесный виден месяц юный, И конь всё больше замедляет шаг, И вожжи тонкие дрожат, как струны.";"0634be376d9807488459a23a1b716819:5:3"
" ,яанчонлоп яраЗ еоконидо еом онко В";"яанелез";"В окно мое одинокое Заря полночная,";"зеленая";", ";"Небо широкое, широкое…";"З. Н. Гиппиус. З. A. Венгеровой  («Небо широкое, широкое…») (1897)";"З. Н. Гиппиус";"1869";"З. A. Венгеровой  («Небо широкое, широкое…»)";"1897";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"7";"53";"В окно мое одинокое Заря полночная, зеленая, Небо широкое, широкое…";"4ecaf97cbfa9289dd1e7b7a88b381cc2:3:6"
" енолкс аН ,мянет минречев к ,адут";"огорес";"туда, к вечерним теням, На склоне";"серого";" ";"и ветреного дня, Мы шли с";"З. Н. Гиппиус. Лестница  («Сны странные порой нисходят на меня…») (1897)";"З. Н. Гиппиус";"1869";"Лестница  («Сны странные порой нисходят на меня…»)";"1897";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"9";"96";"И снилось мне: наверх, туда, к вечерним теням, На склоне серого и ветреного дня, Мы шли с тобой вдвоем, по каменным ступеням.";"a96512bc430ed419ca2c40614d9a53df:2:10"
"-онярберес обеН";"еонреч";"Небо серебряно-";"черное";"… ";"";"З. Н. Гиппиус. Молитва  («Тени луны неподвижные…») (1897)";"З. Н. Гиппиус";"1869";"Молитва  («Тени луны неподвижные…»)";"1897";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"12";"95";"Тени луны неподвижные… Небо серебряно-черное… Тени, как смерть, неподвижные…";"0fa602eccc94bd77e7a92d0bcbfe82a7:2:2"
" юлмез ан лавзыВ яиначлом акарм зи";"юундолох";"из мрака молчания Вызвал на землю";"холодную";", ";"Вызвал от сна и молчания Душу";"З. Н. Гиппиус. Молитва  («Тени луны неподвижные…») (1897)";"З. Н. Гиппиус";"1869";"Молитва  («Тени луны неподвижные…»)";"1897";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"12";"95";"Кто-то из мрака молчания Вызвал на землю холодную, Вызвал от сна и молчания Душу мою несвободную.";"0fa602eccc94bd77e7a92d0bcbfe82a7:5:7"
" как ,яалынУ ,яаган ьчон тиртомс ичо";"йынмет";"очи смотрит ночь нагая, Унылая, как";"темный";" ";"день.";"З. Н. Гиппиус. Пыль  («Моя душа во власти страха…») (1897)";"З. Н. Гиппиус";"1869";"Пыль  («Моя душа во власти страха…»)";"1897";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"13";"117";"Мне в очи смотрит ночь нагая, Унылая, как темный день.";"802f5f3a4fc3cf6b293e1cce306f3444:3:8"
" йе тюаД ,яагебан окзин ,ичут ьшиЛ";"юунневтрем";"Лишь тучи, низко набегая, Дают ей";"мертвенную";" ";"тень.";"З. Н. Гиппиус. Пыль  («Моя душа во власти страха…») (1897)";"З. Н. Гиппиус";"1869";"Пыль  («Моя душа во власти страха…»)";"1897";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"13";"117";"Лишь тучи, низко набегая, Дают ей мертвенную тень.";"802f5f3a4fc3cf6b293e1cce306f3444:4:6"
" анколоВ";"йорес";"Волокна";"серой";" ";"паутины Плывут и тянутся с небес.";"З. Н. Гиппиус. Пыль  («Моя душа во власти страха…») (1897)";"З. Н. Гиппиус";"1869";"Пыль  («Моя душа во власти страха…»)";"1897";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"13";"117";"Волокна серой паутины Плывут и тянутся с небес.";"802f5f3a4fc3cf6b293e1cce306f3444:6:1"
" и ынзарбоондО ,йитыбос хынмез инд как";"ынтум";"как дни земных событий, Однообразны и";"мутны";".  ";"";"З. Н. Гиппиус. Пыль  («Моя душа во власти страха…») (1897)";"З. Н. Гиппиус";"1869";"Пыль  («Моя душа во власти страха…»)";"1897";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"13";"117";"Ползут, как дни земных событий, Однообразны и мутны.";"802f5f3a4fc3cf6b293e1cce306f3444:7:7"
" авонс И";"онйокопс";"И снова";"спокойно";" ";"и внятно, Как будто с участьем";"З. Н. Гиппиус. Родина  («В темнице сидит заключенный…») (1897)";"З. Н. Гиппиус";"1869";"Родина  («В темнице сидит заключенный…»)";"1897";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"34";"281";"И снова спокойно и внятно, Как будто с участьем, Сказал ему гость непонятный: «Смирись пред несчастьем.";"06de137be89f77e60a951494e05280a4:22:2"
" ,тедуб отч ,от тедуб аД";"алтевС";"Да будет то, что будет,";"Светла";" ";"печаль моя.";"З. Н. Гиппиус. Серенада  («Из лунного тумана…») (1897)";"З. Н. Гиппиус";"1869";"Серенада  («Из лунного тумана…»)";"1897";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"12";"86";"Да будет то, что будет, Светла печаль моя.";"ed6d23e1cb4e23ba188e0b9a07ed42dc:8:5"
" ,яалимен тидялГ ,анко зи ,абен огеннертудерп";"яандолох";"предутреннего неба, из окна, Глядит немилая,";"холодная";" ";"весна.";"З. Н. Гиппиус. Сонет  («Один я в келии неосвещенной…») (1897)";"З. Н. Гиппиус";"1869";"Сонет  («Один я в келии неосвещенной…»)";"1897";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"9";"73";"С предутреннего неба, из окна, Глядит немилая, холодная весна.";"06a224e7aa00d063f0774508011e38b4:2:7"
" ,монко аз еьначлом вогенС ,йынморку автсечонидо";"олпеТ";"одиночества укромный, Снегов молчанье за окном,";"Тепло";"…  ";"";"З. Н. Гиппиус. Сентиментальное стихотворенье  («Час одиночества укромный…») (1896)";"З. Н. Гиппиус";"1869";"Сентиментальное стихотворенье  («Час одиночества укромный…»)";"1896";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"20";"142";"Час одиночества укромный, Снегов молчанье за окном, Тепло…";"cc1c215f21b227a1ed2f9dc326df46cd:1:7"
" юатиЧ меьнелиму микобулг с я И";"еынделб";"И я с глубоким умиленьем Читаю";"бледные";" ";"листы.";"З. Н. Гиппиус. Сентиментальное стихотворенье  («Час одиночества укромный…») (1896)";"З. Н. Гиппиус";"1869";"Сентиментальное стихотворенье  («Час одиночества укромный…»)";"1896";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"20";"142";"И я с глубоким умиленьем Читаю бледные листы.";"cc1c215f21b227a1ed2f9dc326df46cd:8:6"
" ывкуб ястянсеТ";"мынреч";"Теснятся буквы";"черным";" ";"роем, Неверность верную храня, И чистотою";"З. Н. Гиппиус. Сентиментальное стихотворенье  («Час одиночества укромный…») (1896)";"З. Н. Гиппиус";"1869";"Сентиментальное стихотворенье  («Час одиночества укромный…»)";"1896";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"20";"142";"Теснятся буквы черным роем, Неверность верную храня, И чистотою, и покоем От лжи их веет на меня.";"cc1c215f21b227a1ed2f9dc326df46cd:15:2"
" ерезо в ьшиЛ";"монелез";"Лишь в озере";"зеленом";" ";"Колышется волна.";"З. Н. Гиппиус. Гризельда  («Над озером, высоко…») (1895)";"З. Н. Гиппиус";"1869";"Гризельда  («Над озером, высоко…»)";"1895";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"32";"245";"В покое отдаленном И в замке ― тишина. Лишь в озере зеленом Колышется волна.";"2cb69c6896b3e130fdd5aa4672015c7d:3:3"
" яавивС ,тенатсу ен адьлезирГ";"йынделб";"Гризельда не устанет, Свивая";"бледный";" ";"лен, Не выдаст, не обманет Вернейшая";"З. Н. Гиппиус. Гризельда  («Над озером, высоко…») (1895)";"З. Н. Гиппиус";"1869";"Гризельда  («Над озером, высоко…»)";"1895";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"32";"245";"Гризельда не устанет, Свивая бледный лен, Не выдаст, не обманет Вернейшая из жен.";"2cb69c6896b3e130fdd5aa4672015c7d:4:4"
" ястеьв еН ,иклярп топор ешит ёсВ";"йынделб";"Всё тише ропот прялки, Не вьется";"бледный";" ";"лен…";"З. Н. Гиппиус. Гризельда  («Над озером, высоко…») (1895)";"З. Н. Гиппиус";"1869";"Гризельда  («Над озером, высоко…»)";"1895";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"32";"245";"Всё тише ропот прялки, Не вьется бледный лен…";"2cb69c6896b3e130fdd5aa4672015c7d:21:6"
" ее ашуД ,алидебоп адьлезирГ";"алтевс";"Гризельда победила, Душа ее";"светла";"… ";"";"З. Н. Гиппиус. Гризельда  («Над озером, высоко…») (1895)";"З. Н. Гиппиус";"1869";"Гризельда  («Над озером, высоко…»)";"1895";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"32";"245";"О, добродетель жен! Гризельда победила, Душа ее светла… А всё ж какая сила У духа лжи и зла!";"2cb69c6896b3e130fdd5aa4672015c7d:24:4"
" ыросс ,иклаж иксал хИ";"ырес";"Их ласки жалки, ссоры";"серы";"… ";"";"З. Н. Гиппиус. К пруду  («Не осуждай меня, пойми…») (1895)";"З. Н. Гиппиус";"1869";"К пруду  («Не осуждай меня, пойми…»)";"1895";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"20";"128";"Я весь иной, я чуждой веры. Их ласки жалки, ссоры серы… Пусти меня!";"425cde785bf8bc2396c26c5b9d79e32a:4:4"
" хапаз юахыдВ";"йонделб";"Вдыхаю запах";"бледной";" ";"тины…";"З. Н. Гиппиус. К пруду  («Не осуждай меня, пойми…») (1895)";"З. Н. Гиппиус";"1869";"К пруду  («Не осуждай меня, пойми…»)";"1895";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"20";"128";"Над ней и в ней кусты рябины. Вдыхаю запах бледной тины… Вода немая умерла,";"425cde785bf8bc2396c26c5b9d79e32a:14:2"
" ,ееннилД";"еенреч";"Длиннее,";"чернее";" ";"Холодные ночи, А дни всё короче";"З. Н. Гиппиус. Осень  («Длиннее, чернее…») (1895)";"З. Н. Гиппиус";"1869";"Осень  («Длиннее, чернее…»)";"1895";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"9";"120";"Длиннее, чернее Холодные ночи, А дни всё короче, И небо светлее.";"3f14d1c9403b2792ba1f9fffe90ab603:1:1"
" еенреч ,ееннилД";"еындолоХ";"Длиннее, чернее";"Холодные";" ";"ночи, А дни всё короче, И";"З. Н. Гиппиус. Осень  («Длиннее, чернее…») (1895)";"З. Н. Гиппиус";"1869";"Осень  («Длиннее, чернее…»)";"1895";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"9";"120";"Длиннее, чернее Холодные ночи, А дни всё короче, И небо светлее.";"3f14d1c9403b2792ba1f9fffe90ab603:1:2"
" обен И ,ечорок ёсв инд А";"еелтевс";"А дни всё короче, И небо";"светлее";".  ";"";"З. Н. Гиппиус. Осень  («Длиннее, чернее…») (1895)";"З. Н. Гиппиус";"1869";"Осень  («Длиннее, чернее…»)";"1895";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"9";"120";"Длиннее, чернее Холодные ночи, А дни всё короче, И небо светлее.";"3f14d1c9403b2792ba1f9fffe90ab603:1:10"
" зереБ хытсилокнот ,хымярП ,несос хывичмудаЗ ималовтс";"хытситолоз";"стволами Задумчивых сосен, Прямых, тонколистых Берез";"золотистых";", ― ";"И нити, как Парка, Седой паутины";"З. Н. Гиппиус. Осень  («Длиннее, чернее…») (1895)";"З. Н. Гиппиус";"1869";"Осень  («Длиннее, чернее…»)";"1895";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"9";"120";"Бестрепетно Осень Пустыми очами Глядит меж стволами Задумчивых сосен, Прямых, тонколистых Берез золотистых, ― И нити, как Парка, Седой паутины Свивает и тянет По гроздьям рябины, И ласково манит В глубь сонного парка…";"3f14d1c9403b2792ba1f9fffe90ab603:4:12"
" ,акраП как ,итин И ― ,хытситолоз зереБ";"йодеС";"Берез золотистых, ― И нити, как Парка,";"Седой";" ";"паутины Свивает и тянет По гроздьям";"З. Н. Гиппиус. Осень  («Длиннее, чернее…») (1895)";"З. Н. Гиппиус";"1869";"Осень  («Длиннее, чернее…»)";"1895";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"9";"120";"Бестрепетно Осень Пустыми очами Глядит меж стволами Задумчивых сосен, Прямых, тонколистых Берез золотистых, ― И нити, как Парка, Седой паутины Свивает и тянет По гроздьям рябины, И ласково манит В глубь сонного парка…";"3f14d1c9403b2792ba1f9fffe90ab603:4:17"
" ";"еынженС";"";"Снежные";" ";"хлопья";"З. Н. Гиппиус. Снежные хлопья  («Глухим путем, неезженным…») (1894)";"З. Н. Гиппиус";"1869";"Снежные хлопья  («Глухим путем, неезженным…»)";"1894";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"18";"135";"Снежные хлопья";"fc7d15f32a69ebb9b1544c819168ca80:0:0"
" аН ,мыннежзеен ,метуп михулГ";"монделб";"Глухим путем, неезженным, На";"бледном";" ";"склоне дня Иду в лесу оснеженном";"З. Н. Гиппиус. Снежные хлопья  («Глухим путем, неезженным…») (1894)";"З. Н. Гиппиус";"1869";"Снежные хлопья  («Глухим путем, неезженным…»)";"1894";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"18";"135";"Глухим путем, неезженным, На бледном склоне дня Иду в лесу оснеженном, Печаль ведет меня.";"fc7d15f32a69ebb9b1544c819168ca80:1:4"
" яьполх ястюьв оТ";"еынженс";"То вьются хлопья";"снежные";" ";"И, мягкой пеленой, Бесшумные, безбрежные, Ложатся";"З. Н. Гиппиус. Снежные хлопья  («Глухим путем, неезженным…») (1894)";"З. Н. Гиппиус";"1869";"Снежные хлопья  («Глухим путем, неезженным…»)";"1894";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"18";"135";"То вьются хлопья снежные И, мягкой пеленой, Бесшумные, безбрежные, Ложатся предо мной.";"fc7d15f32a69ebb9b1544c819168ca80:4:3"
" яьполх ытсишуП";"еылеб";"Пушисты хлопья";"белые";", ";"Как пчел веселых рой, Играют хлопья";"З. Н. Гиппиус. Снежные хлопья  («Глухим путем, неезженным…») (1894)";"З. Н. Гиппиус";"1869";"Снежные хлопья  («Глухим путем, неезженным…»)";"1894";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"18";"135";"Пушисты хлопья белые, Как пчел веселых рой, Играют хлопья смелые И гонятся за мной,";"fc7d15f32a69ebb9b1544c819168ca80:5:2"
" олавыркоп И ,енс ов юувтсвуч Я";"еонженс";"Я чувствую во сне, И покрывало";"снежное";" ";"Легко и сладко мне.";"З. Н. Гиппиус. Снежные хлопья  («Глухим путем, неезженным…») (1894)";"З. Н. Гиппиус";"1869";"Снежные хлопья  («Глухим путем, неезженным…»)";"1894";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"18";"135";"Твое дыханье нежное Я чувствую во сне, И покрывало снежное Легко и сладко мне.";"fc7d15f32a69ebb9b1544c819168ca80:13:9"
" ,юьнесо каТ ― :ьнет юунтсерогзеб ее в";"олтевс";"в ее безгорестную тень: ― Так осенью,";"светло";" ";"и равнодушно, На бледном небе умирает";"З. Н. Гиппиус. Сонет  («Не страшно мне прикосновенье стали…») (1894)";"З. Н. Гиппиус";"1869";"Сонет  («Не страшно мне прикосновенье стали…»)";"1894";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"8";"75";"И если смерть придет, за ней послушно Пойду в ее безгорестную тень: ― Так осенью, светло и равнодушно, На бледном небе умирает день.1894";"967e5bc53ded49a17a10145a76694a61:7:14"
" аН ,оншудонвар и олтевс ,юьнесо каТ";"монделб";"Так осенью, светло и равнодушно, На";"бледном";" ";"небе умирает день.1894";"З. Н. Гиппиус. Сонет  («Не страшно мне прикосновенье стали…») (1894)";"З. Н. Гиппиус";"1869";"Сонет  («Не страшно мне прикосновенье стали…»)";"1894";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"8";"75";"И если смерть придет, за ней послушно Пойду в ее безгорестную тень: ― Так осенью, светло и равнодушно, На бледном небе умирает день.1894";"967e5bc53ded49a17a10145a76694a61:7:18"
"";"ынмеТ";"";"Темны";", ";"теплы тихие стены, И давно камин";"З. Н. Гиппиус. Цветы ночи  («О, ночному часу не верьте!..») (1894)";"З. Н. Гиппиус";"1869";"Цветы ночи  («О, ночному часу не верьте!..»)";"1894";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"17";"129";"Темны, теплы тихие стены, И давно камин без огня…";"98c54a0f39aa87ee0c46d65447e7e4b4:4:0"
" ,ынмеТ";"ылпет";"Темны,";"теплы";" ";"тихие стены, И давно камин без";"З. Н. Гиппиус. Цветы ночи  («О, ночному часу не верьте!..») (1894)";"З. Н. Гиппиус";"1869";"Цветы ночи  («О, ночному часу не верьте!..»)";"1894";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"17";"129";"Темны, теплы тихие стены, И давно камин без огня…";"98c54a0f39aa87ee0c46d65447e7e4b4:4:1"
" С";"оготиводя";"С";"ядовитого";" ";"арума мерно Капли падают на ковер…";"З. Н. Гиппиус. Цветы ночи  («О, ночному часу не верьте!..») (1894)";"З. Н. Гиппиус";"1869";"Цветы ночи  («О, ночному часу не верьте!..»)";"1894";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"17";"129";"С ядовитого арума мерно Капли падают на ковер…";"98c54a0f39aa87ee0c46d65447e7e4b4:9:1"
" голоп ужив И юаритсорп икур уцнлос";"хынделб";"солнцу руки простираю И вижу полог";"бледных";" ";"облаков…";"З. Н. Гиппиус. Бессилье  («Смотрю на море жадными очами…») (1893)";"З. Н. Гиппиус";"1869";"Бессилье  («Смотрю на море жадными очами…»)";"1893";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"7";"71";"Я к солнцу, к солнцу руки простираю И вижу полог бледных облаков…";"9a550550cf2927ec30088f26a32c263e:5:10"
" ацясем и нешартс еН";"йынневтрем";"Не страшен и месяца";"мертвенный";" ";"свет…";"З. Н. Гиппиус. Никогда  («Предутренний месяц на небе лежит…») (1893)";"З. Н. Гиппиус";"1869";"Никогда  («Предутренний месяц на небе лежит…»)";"1893";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"12";"95";"Но ты мне не страшно, боюсь я иного… Не страшен и месяца мертвенный свет… Мне страшно, что страха в душе моей нет.";"8b2035d85e5856a332e73698d6cb9a5d:9:4"
" и мытсуп ястежак обен И";"мынделб";"И небо кажется пустым и";"бледным";", ";"Таким пустым и бледным…";"З. Н. Гиппиус. Песня  («Окно мое высоко над землею…») (1893)";"З. Н. Гиппиус";"1869";"Песня  («Окно мое высоко над землею…»)";"1893";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"10";"109";"И небо кажется пустым и бледным, Таким пустым и бледным…";"6f06dbe9cabdb7208d1974f9f2dc5f04:3:5"
" и мытсуп микаТ ,мынделб и мытсуп";"мынделб";"пустым и бледным, Таким пустым и";"бледным";"…  ";"";"З. Н. Гиппиус. Песня  («Окно мое высоко над землею…») (1893)";"З. Н. Гиппиус";"1869";"Песня  («Окно мое высоко над землею…»)";"1893";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"10";"109";"И небо кажется пустым и бледным, Таким пустым и бледным…";"6f06dbe9cabdb7208d1974f9f2dc5f04:3:9"
" енМ :теавыб ен адгокиН ,теавыб ен";"еонделб";"не бывает, Никогда не бывает: Мне";"бледное";" ";"небо чудес обещает, Оно обещает,";"З. Н. Гиппиус. Песня  («Окно мое высоко над землею…») (1893)";"З. Н. Гиппиус";"1869";"Песня  («Окно мое высоко над землею…»)";"1893";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"10";"109";"О, пусть будет то, чего не бывает, Никогда не бывает: Мне бледное небо чудес обещает, Оно обещает,";"6f06dbe9cabdb7208d1974f9f2dc5f04:7:11"
" ,юьвобюл ьтремс тидохирП";"ылтевс";"Приходит смерть любовью,";"светлы";" ";"ее одежды, Приносит нам отраду и";"З. Н. Гиппиус. «Я истинному верен останусь до конца…» (1892)";"З. Н. Гиппиус";"1869";"«Я истинному верен останусь до конца…»";"1892";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"11";"130";"Приходит смерть любовью, светлы ее одежды, Приносит нам отраду и робкие надежды…";"85b7b0ebfb53c878ed3f7c738b61d7cb:6:3"
" доП ыдохорп еырыС";"мылтевс";"Сырые проходы Под";"светлым";" ";"Днепром, Старинные своды, Поросшие мхом.";"З. Н. Гиппиус. Баллада  («Сырые проходы…») (1890)";"З. Н. Гиппиус";"1869";"Баллада  («Сырые проходы…»)";"1890";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"18";"173";"Сырые проходы Под светлым Днепром, Старинные своды, Поросшие мхом.";"5424cfe2c7718de3a4e035856d0568dd:1:3"
