"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Audience_age";"Sentences";"Words";"Full context";"Example source"
"« Я ,тяназ »юьчон юондО« воклуЧ ";"йолеБ";"Чулков «Одною ночью» занят, Я «";"Белой";" ";"ночью» занялся, ― Ведь ругань Белого не";"А. А. Блок. «Чулков «Одною ночью» занят…» (1907-1908)";"А. А. Блок";"1880";"«Чулков «Одною ночью» занят…»";"1907-1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"1";"18";"Чулков «Одною ночью» занят, Я «Белой ночью» занялся, ― Ведь ругань Белого не ранит Того, кто всё равно спился…";"08d6d5da2e0bc4eece92d642faf42154:0:5"
" ьнагур ьдеВ ― ,ясляназ »юьчон йолеБ« Я";"оголеБ";"Я «Белой ночью» занялся, ― Ведь ругань";"Белого";" ";"не ранит Того, кто всё равно";"А. А. Блок. «Чулков «Одною ночью» занят…» (1907-1908)";"А. А. Блок";"1880";"«Чулков «Одною ночью» занят…»";"1907-1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"1";"18";"Чулков «Одною ночью» занят, Я «Белой ночью» занялся, ― Ведь ругань Белого не ранит Того, кто всё равно спился…";"08d6d5da2e0bc4eece92d642faf42154:0:10"
" в ыТ";"йинис";"Ты в";"синий";" ";"плащ печально завернулась, В сырую ночь";"А. А. Блок. «О доблестях, о подвигах, о славе…» (30.12.1908)";"А. А. Блок";"1880";"«О доблестях, о подвигах, о славе…»";"30.12.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"13";"145";"Ты в синий плащ печально завернулась, В сырую ночь ты из дому ушла.";"500d00212f6a87046f688ad405af2783:8:2"
" йовт щалп ястинс енм ,юлпс окперк";"йинис";"крепко сплю, мне снится плащ твой";"синий";", ";"В котором ты в сырую ночь";"А. А. Блок. «О доблестях, о подвигах, о славе…» (30.12.1908)";"А. А. Блок";"1880";"«О доблестях, о подвигах, о славе…»";"30.12.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"13";"145";"Я крепко сплю, мне снится плащ твой синий, В котором ты в сырую ночь ушла…";"500d00212f6a87046f688ad405af2783:10:7"
" аксеваназ ьситсупО ";"яалянил";"Опустись занавеска";"линялая";", ";"На больные герани мои.";"А. А. Блок. «Опустись занавеска линялая…» (30.12.1908)";"А. А. Блок";"1880";"«Опустись занавеска линялая…»";"30.12.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"9";"94";"Опустись занавеска линялая, На больные герани мои.";"e145db69399ebfbec996c5a84864ddd7:0:2"
" юундуборпен ьнос юом ,ьнзиж ,ил ыТ";"м́ынелеЗ";"Ты ли, жизнь, мою сонь непробудную";"Зелены́м";" ";"отравляла вином!";"А. А. Блок. «Опустись занавеска линялая…» (30.12.1908)";"А. А. Блок";"1880";"«Опустись занавеска линялая…»";"30.12.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"9";"94";"Ты ли, жизнь, мою сонь непробудную Зелены́м отравляла вином!";"e145db69399ebfbec996c5a84864ddd7:3:6"
" ил йО ,имынреч-янисс́и имасок ил йО";"йеруб";"Ой ли косами и́ссиня-черными, Ой ли";"бурей";" ";"страстей огневой!";"А. А. Блок. «Опустись занавеска линялая…» (30.12.1908)";"А. А. Блок";"1880";"«Опустись занавеска линялая…»";"30.12.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"9";"94";"Как цыганка, платками узорными Расстилалася ты предо мной, Ой ли косами и́ссиня-черными, Ой ли бурей страстей огневой!";"e145db69399ebfbec996c5a84864ddd7:4:14"
" мокалбо онволс ,И ,алгм ьсаличотсар и";"мыворус";"и расточилась мгла, И, словно облаком";"суровым";", ";"Грядущий день заволокла.";"А. А. Блок. «Опять над полем Куликовым…» [На поле Куликовом, 5] (23.12.1908)";"А. А. Блок";"1880";"«Опять над полем Куликовым…»";"23.12.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"12";"76";"Опять над полем Куликовым Взошла и расточилась мгла, И, словно облаком суровым, Грядущий день заволокла.";"82c8e445f0d6d38ae6d1a76f5ff14258:4:11"
" ьзовкс оН";"еыньлатсурх";"Но сквозь";"хрустальные";" ";"струи Ты далека мне, как была…";"А. А. Блок. «Грустя и плача и смеясь…» (08.12.1908)";"А. А. Блок";"1880";"«Грустя и плача и смеясь…»";"08.12.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"4";"50";"Но сквозь хрустальные струи Ты далека мне, как была…";"531a444a2c00a64616c9df7d9182e215:1:2"
" ,яьлек яанмез акзин оН";"онделБ";"Но низка земная келья,";"Бледно";" ";"золото твое!";"А. А. Блок. «Всё б тебе желать веселья…» (07.12.1908)";"А. А. Блок";"1880";"«Всё б тебе желать веселья…»";"07.12.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"8";"73";"Но низка земная келья, Бледно золото твое!";"cc508ceb6bf5d89b73de81463b74a7a6:2:4"
" ,юьлоб йонтсартс тешаман гурдВ яьлесев огоньлугзар";"мынреЧ";"разгульного веселья Вдруг намашет страстной болью,";"Черным";" ";"крыльем воронье!";"А. А. Блок. «Всё б тебе желать веселья…» (07.12.1908)";"А. А. Блок";"1880";"«Всё б тебе желать веселья…»";"07.12.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"8";"73";"В час разгульного веселья Вдруг намашет страстной болью, Черным крыльем воронье!";"cc508ceb6bf5d89b73de81463b74a7a6:3:8"
" ,йовижеН ,ытям йокид хапаз йижевС";"йытавобулог";"Свежий запах дикой мяты, Неживой,";"голубоватый";" ";"Ночи свет.";"А. А. Блок. «Я не звал тебя — сама ты…» (07.12.1908)";"А. А. Блок";"1880";"«Я не звал тебя — сама ты…»";"07.12.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"7";"73";"Свежий запах дикой мяты, Неживой, голубоватый Ночи свет.";"f78266e655f6718c55262a89ea6db6a3:4:5"
" доп увиж И";"мынделб";"И живу под";"бледным";" ";"взглядом Долгой ночи, Словно месяц там";"А. А. Блок. «Я не звал тебя — сама ты…» (07.12.1908)";"А. А. Блок";"1880";"«Я не звал тебя — сама ты…»";"07.12.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"7";"73";"И живу под бледным взглядом Долгой ночи, Словно месяц там над садом, Смотрит в очи Тишине.  7 декабря 1908";"f78266e655f6718c55262a89ea6db6a3:6:3"
"";"яатситолоЗ";"";"Золотистая";" ";"коса, расплетись!";"А. А. Блок. «Не могу тебя не звать…» (30.11.1908)";"А. А. Блок";"1880";"«Не могу тебя не звать…»";"30.11.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"8";"44";"Не избегнешь ты меня! Золотистая коса, расплетись! В эти жадные глаза заглядись!";"e3e2ccfcbade166b82eb105ca0c17381:5:0"
" кат ыТ ";"алтевс";"Ты так";"светла";", ";"как снег невинный.";"А. А. Блок. «Ты так светла, как снег невинный…» (08.11.1908)";"А. А. Блок";"1880";"«Ты так светла, как снег невинный…»";"08.11.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"6";"51";"Ты так светла, как снег невинный.";"eed305d164be88d2edbf837a0e153bc2:0:2"
" кат ыТ";"алеб";"Ты так";"бела";", ";"как дальний храм.";"А. А. Блок. «Ты так светла, как снег невинный…» (08.11.1908)";"А. А. Блок";"1880";"«Ты так светла, как снег невинный…»";"08.11.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"6";"51";"Ты так бела, как дальний храм. Не верю этой ночи длинной И безысходным вечерам.";"eed305d164be88d2edbf837a0e153bc2:1:2"
" ан ызелс ьшиЛ";"йыла";"Лишь слезы на";"алый";" ";"Падают снег.";"А. А. Блок. «Старинные розы…» (04.11.1908)";"А. А. Блок";"1880";"«Старинные розы…»";"04.11.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"8";"84";"Лишь розы на талый Падают снег. Лишь слезы на алый Падают снег. Тоскуя смертельно, Помочь не могу.";"0a9aa1881028181bbd6a2901e516252f:5:3"
"";"юолтевС";"";"Светлою";" ";"волною всколыхнулись свечи.";"А. А. Блок. «Часовая стрелка близится к полночи…» (04.11.1908)";"А. А. Блок";"1880";"«Часовая стрелка близится к полночи…»";"04.11.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"6";"35";"Часовая стрелка близится к полно́чи. Светлою волною всколыхнулись свечи.";"7dd76092f685de13f484b236f7e898c1:1:0"
"";"юонмеТ";"";"Темною";" ";"волною всколыхнулись думы.";"А. А. Блок. «Часовая стрелка близится к полночи…» (04.11.1908)";"А. А. Блок";"1880";"«Часовая стрелка близится к полночи…»";"04.11.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"6";"35";"Темною волною всколыхнулись думы. С Новым годом, сердце!";"7dd76092f685de13f484b236f7e898c1:2:0"
" ,онйат сав юлбюл Я";"яанмет";"Я люблю вас тайно,";"темная";" ";"подруга Юности порочной, жизни догоревшей.  4 ноября 1908";"А. А. Блок. «Часовая стрелка близится к полночи…» (04.11.1908)";"А. А. Блок";"1880";"«Часовая стрелка близится к полночи…»";"04.11.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"6";"35";"Я люблю вас тайно, темная подруга Юности порочной, жизни догоревшей.  4 ноября 1908";"7dd76092f685de13f484b236f7e898c1:5:4"
" ьчон юсв ,ьчон юсв ркси тО";"олтевс";"От искр всю ночь, всю ночь";"светло";"…  ";"";"А. А. Блок. «Я пригвожден к трактирной стойке…» (26.10.1908)";"А. А. Блок";"1880";"«Я пригвожден к трактирной стойке…»";"26.10.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"12";"78";"В глухую темень искры мечет, От искр всю ночь, всю ночь светло…";"f74aa4868e63d64592c2bb672e45d335:6:11"
" яурбс окьлот И";"яатолоз";"И только сбруя";"золотая";" ";"Всю ночь видна…";"А. А. Блок. «Я пригвожден к трактирной стойке…» (26.10.1908)";"А. А. Блок";"1880";"«Я пригвожден к трактирной стойке…»";"26.10.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"12";"78";"И только сбруя золотая Всю ночь видна…";"f74aa4868e63d64592c2bb672e45d335:8:3"
" ыдог в как ,ьтяпО";"еытолоз";"Опять, как в годы";"золотые";", ";"Три стертых треплются шлеи, И вязнут";"А. А. Блок. Россия  («Опять, как в годы золотые…») (18.10.1908)";"А. А. Блок";"1880";"Россия  («Опять, как в годы золотые…»)";"18.10.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"9";"109";"Опять, как в годы золотые, Три стертых треплются шлеи, И вязнут спицы росписные В расхлябанные колеи…";"3447b77c339803a8dc1ed694667940eb:1:4"
" ыбзи енМ ,яиссоР яащин ,яиссоР";"еырес";"Россия, нищая Россия, Мне избы";"серые";" ";"твои, Твои мне песни ветровые ― Как";"А. А. Блок. Россия  («Опять, как в годы золотые…») (18.10.1908)";"А. А. Блок";"1880";"Россия  («Опять, как в годы золотые…»)";"18.10.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"9";"109";"Россия, нищая Россия, Мне избы серые твои, Твои мне песни ветровые ― Как слезы первые любви!";"3447b77c339803a8dc1ed694667940eb:2:5"
" обен оляис ен маН ,хиом вокинтупос";"еобулог";"сопутников моих, Нам не сияло небо";"голубое";", ";"И солнце ― в тучах грозовых.";"А. А. Блок. Забывшие тебя  («И час настал. Свой плащ скрутило время…») (01.08.1908)";"А. А. Блок";"1880";"Забывшие тебя  («И час настал. Свой плащ скрутило время…»)";"01.08.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"13";"121";"И я, без сил, отстал, ушел из строя, За мной ― толпа сопутников моих, Нам не сияло небо голубое, И солнце ― в тучах грозовых.";"97fb7bb76a856dd8ec122b8b59d590e6:7:17"
" ан ущыр Я ,йечугом юоксот йытяъбО";"молеб";"Объятый тоскою могучей, Я рыщу на";"белом";" ";"коне…";"А. А. Блок. «Опять с вековою тоскою…» [На поле Куликовом, 4] (31.07.1908)";"А. А. Блок";"1880";"«Опять с вековою тоскою…»";"31.07.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"13";"113";"Объятый тоскою могучей, Я рыщу на белом коне…";"4dfad4d88389e7749541329f06eea1d8:6:6"
" ястюамыдзВ";"еылтевс";"Вздымаются";"светлые";" ";"мысли В растерзанном сердце моем, И";"А. А. Блок. «Опять с вековою тоскою…» [На поле Куликовом, 4] (31.07.1908)";"А. А. Блок";"1880";"«Опять с вековою тоскою…»";"31.07.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"13";"113";"Вздымаются светлые мысли В растерзанном сердце моем, И падают светлые мысли, Сожженные темным огнем…";"4dfad4d88389e7749541329f06eea1d8:8:1"
" тюадап И ,меом ецдрес монназретсар В";"еылтевс";"В растерзанном сердце моем, И падают";"светлые";" ";"мысли, Сожженные темным огнем…";"А. А. Блок. «Опять с вековою тоскою…» [На поле Куликовом, 4] (31.07.1908)";"А. А. Блок";"1880";"«Опять с вековою тоскою…»";"31.07.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"13";"113";"Вздымаются светлые мысли В растерзанном сердце моем, И падают светлые мысли, Сожженные темным огнем…";"4dfad4d88389e7749541329f06eea1d8:8:9"
" еыннежжоС ,илсым еылтевс тюадап И ,меом";"мынмет";"моем, И падают светлые мысли, Сожженные";"темным";" ";"огнем…";"А. А. Блок. «Опять с вековою тоскою…» [На поле Куликовом, 4] (31.07.1908)";"А. А. Блок";"1880";"«Опять с вековою тоскою…»";"31.07.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"13";"113";"Вздымаются светлые мысли В растерзанном сердце моем, И падают светлые мысли, Сожженные темным огнем…";"4dfad4d88389e7749541329f06eea1d8:8:12"
" ьтыБ";"мылтевс";"Быть";"светлым";" ";"меня научи!»";"А. А. Блок. «Опять с вековою тоскою…» [На поле Куликовом, 4] (31.07.1908)";"А. А. Блок";"1880";"«Опять с вековою тоскою…»";"31.07.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"13";"113";"«Явись, мое дивное диво! Быть светлым меня научи!» Вздымается конская грива…";"4dfad4d88389e7749541329f06eea1d8:10:1"
" еом В ,олет еоннечумзи еом В";"еондолох";"В мое измученное тело, В мое";"холодное";" ";"жилье.";"А. А. Блок. «Она, как прежде, захотела…» (30.07.1908)";"А. А. Блок";"1880";"«Она, как прежде, захотела…»";"30.07.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"7";"103";"Она, как прежде, захотела Вдохнуть дыхание свое В мое измученное тело, В мое холодное жилье.";"88bedeccbfe60e7402d46c96b7782c15:0:13"
" я лертомС";"имылксут";"Смотрел я";"тусклыми";" ";"глазами, Как надо мной она грустит";"А. А. Блок. «Она, как прежде, захотела…» (30.07.1908)";"А. А. Блок";"1880";"«Она, как прежде, захотела…»";"30.07.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"7";"103";"Смотрел я тусклыми глазами, Как надо мной она грустит, И больше не было меж нами Ни слов, ни счастья, ни обид…";"88bedeccbfe60e7402d46c96b7782c15:2:2"
" йогалв йондалхорП ,алевзин ецдрес ан йокоП";"йенис";"Покой на сердце низвела, Прохладной влагой";"синей";" ";"ночи Костер волненья залила…  30 июля 1908";"А. А. Блок. «Она, как прежде, захотела…» (30.07.1908)";"А. А. Блок";"1880";"«Она, как прежде, захотела…»";"30.07.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"7";"103";"Мне вечность заглянула в очи, Покой на сердце низвела, Прохладной влагой синей ночи Костер волненья залила…  30 июля 1908";"88bedeccbfe60e7402d46c96b7782c15:6:11"
" ,ясмеьб едг ,ектелк в отч ,етьдубаЗ";"йенмет";"Забудьте, что в клетке, где бьемся,";"темней";" ";"и темнее…";"А. А. Блок. «Усните блаженно, заморские гости, усните…» (30.07.1908)";"А. А. Блок";"1880";"«Усните блаженно, заморские гости, усните…»";"30.07.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"";"54";"Усните блаженно, заморские гости, усните, Забудьте, что в клетке, где бьемся, темней и темнее…";"a6891687721d1c03aae48de23dba03bd:0:11"
" и йенмет ,ясмеьб едг ,ектелк в";"еенмет";"в клетке, где бьемся, темней и";"темнее";"…  ";"";"А. А. Блок. «Усните блаженно, заморские гости, усните…» (30.07.1908)";"А. А. Блок";"1880";"«Усните блаженно, заморские гости, усните…»";"30.07.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"";"54";"Усните блаженно, заморские гости, усните, Забудьте, что в клетке, где бьемся, темней и темнее…";"a6891687721d1c03aae48de23dba03bd:0:13"
" ятреч ,ыдзевз тюадап отЧ";"еытсирберес";"Что падают звезды, чертя";"серебристые";" ";"нити, Что пляшут в стакане вина";"А. А. Блок. «Усните блаженно, заморские гости, усните…» (30.07.1908)";"А. А. Блок";"1880";"«Усните блаженно, заморские гости, усните…»";"30.07.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"";"54";"Что падают звезды, чертя серебристые нити, Что пляшут в стакане вина золотистые змеи…";"a6891687721d1c03aae48de23dba03bd:1:4"
" анив енакатс в тушялп отЧ ,итин";"еытситолоз";"нити, Что пляшут в стакане вина";"золотистые";" ";"змеи…";"А. А. Блок. «Усните блаженно, заморские гости, усните…» (30.07.1908)";"А. А. Блок";"1880";"«Усните блаженно, заморские гости, усните…»";"30.07.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"";"54";"Что падают звезды, чертя серебристые нити, Что пляшут в стакане вина золотистые змеи…";"a6891687721d1c03aae48de23dba03bd:1:11"
" от-юукак в ,ьтсапорп юуннодзеб В уктелк";"ююнис";"клетку В бездонную пропасть, в какую-то";"синюю";" ";"вечность.  30 июля 1908";"А. А. Блок. «Усните блаженно, заморские гости, усните…» (30.07.1908)";"А. А. Блок";"1880";"«Усните блаженно, заморские гости, усните…»";"30.07.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"";"54";"Когда эти нити соткутся в блестящую сетку, И винные змеи сплетутся в одну бесконечность, Поднимут, закрутят и бросят ненужную клетку В бездонную пропасть, в какую-то синюю вечность.  30 июля 1908";"a6891687721d1c03aae48de23dba03bd:2:25"
" И";"мотолоз";"И";"золотом";" ";"каждой прохожей косы Пленялись со знанием";"А. А. Блок. Поэты  («За городом вырос пустынный квартал…») (24.07.1908)";"А. А. Блок";"1880";"Поэты  («За городом вырос пустынный квартал…»)";"24.07.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"19";"179";"И золотом каждой прохожей косы Пленялись со знанием дела.";"3abb3897b1e6c849d7152f256fd2ab70:8:1"
" екев о илатчем ,ьсажензаР";"моталз";"Разнежась, мечтали о веке";"златом";", ";"Ругали издателей дружно.";"А. А. Блок. Поэты  («За городом вырос пустынный квартал…») (24.07.1908)";"А. А. Блок";"1880";"Поэты  («За городом вырос пустынный квартал…»)";"24.07.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"19";"179";"Разнежась, мечтали о веке златом, Ругали издателей дружно.";"3abb3897b1e6c849d7152f256fd2ab70:9:4"
" кев и ,икчут и ,ысок И";"йотолоз";"И косы, и тучки, и век";"золотой";", ";"Тебе ж недоступно всё это!..";"А. А. Блок. Поэты  («За городом вырос пустынный квартал…») (24.07.1908)";"А. А. Блок";"1880";"Поэты  («За городом вырос пустынный квартал…»)";"24.07.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"19";"179";"По крайности, есть у поэта И косы, и тучки, и век золотой, Тебе ж недоступно всё это!..";"3abb3897b1e6c849d7152f256fd2ab70:15:11"
" ьтсузиан мидревт ирэМ о ыМ";"имытолоЗ";"Мы о Мэри твердим наизусть";"Золотыми";" ";"стихами…";"А. А. Блок. «Косы Мэри распущены…» [Мэри, 3] (17.07.1908)";"А. А. Блок";"1880";"«Косы Мэри распущены…»";"17.07.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"5";"45";"Мы о Мэри твердим наизусть Золотыми стихами…";"5c058a7db02cd04206a2142532c08de1:3:5"
" ьтсечс ен И ,идопсог йихиТ ,меовт";"хылтевс";"твоем, Тихий господи, И не счесть";"светлых";" ";"рос, Не заплесть желтых кос Тучки";"А. А. Блок. «Косы Мэри распущены…» [Мэри, 3] (17.07.1908)";"А. А. Блок";"1880";"«Косы Мэри распущены…»";"17.07.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"5";"45";"Мы о Мэри грустим и поем, А вверху, в водоеме твоем, Тихий господи, И не счесть светлых рос, Не заплесть желтых кос Тучки утренней.  17 июля 1908";"5c058a7db02cd04206a2142532c08de1:4:16"
" ьтселпаз еН ,сор хылтевс ьтсечс ен";"хытлеж";"не счесть светлых рос, Не заплесть";"желтых";" ";"кос Тучки утренней.  17 июля 1908";"А. А. Блок. «Косы Мэри распущены…» [Мэри, 3] (17.07.1908)";"А. А. Блок";"1880";"«Косы Мэри распущены…»";"17.07.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"5";"45";"Мы о Мэри грустим и поем, А вверху, в водоеме твоем, Тихий господи, И не счесть светлых рос, Не заплесть желтых кос Тучки утренней.  17 июля 1908";"5c058a7db02cd04206a2142532c08de1:4:20"
" мохуп И янок аливатсО иревд йотэ";"хылтевс";"этой двери Оставила коня И пухом";"светлых";" ";"перий Овеяла меня, И профиль прежней";"А. А. Блок. «Опять у этой двери…» [Мэри, 1] (17.07.1908)";"А. А. Блок";"1880";"«Опять у этой двери…»";"17.07.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"6";"61";"Опять у этой двери Оставила коня И пухом светлых перий Овеяла меня, И профиль прежней Мэри Горит на склоне дня.";"958ee696d6396674283815833983a48b:2:8"
" в юлдем И ,юар учертсван итди";"мончармус";"идти навстречу раю, И медлю в";"сумрачном";" ";"краю.  6 июля 1908";"А. А. Блок. «Чудесно всё, что узнаю…» (06.07.1908)";"А. А. Блок";"1880";"«Чудесно всё, что узнаю…»";"06.07.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"2";"17";"Готов идти навстречу раю, И медлю в сумрачном краю.  6 июля 1908";"b28d7e4f4e59b78f6d85d841dfd70f35:1:7"
" ,алш моборг дереП илачеп иом илотУ";"алтевс";"Утоли мои печали Перед гробом шла,";"светла";", ";"тиха.";"А. А. Блок. За гробом  («Божья матерь Утоли мои печали…») (06.07.1908)";"А. А. Блок";"1880";"За гробом  («Божья матерь Утоли мои печали…»)";"06.07.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"11";"119";"Божья матерь Утоли мои печали Перед гробом шла, светла, тиха.";"83160f396e9b0422332c1c1103eb7139:1:8"
" В ,ытсом и ипетС юодро с";"монмет";"с ордою Степи и мосты, В";"темном";" ";"поле были мы с Тобою, ― Разве";"А. А. Блок. «В ночь, когда Мамай залег с ордою…» [На поле Куликовом, 3] (14.06.1908)";"А. А. Блок";"1880";"«В ночь, когда Мамай залег с ордою…»";"14.06.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"10";"126";"В ночь, когда Мамай залег с ордою Степи и мосты, В темном поле были мы с Тобою, ― Разве знала Ты?";"814c845dace1eeff89349bce67895baf:1:11"
" моноД дереП";"мынмет";"Перед Доном";"темным";" ";"и зловещим, Средь ночных полей, Слышал";"А. А. Блок. «В ночь, когда Мамай залег с ордою…» [На поле Куликовом, 3] (14.06.1908)";"А. А. Блок";"1880";"«В ночь, когда Мамай залег с ордою…»";"14.06.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"10";"126";"Перед Доном темным и зловещим, Средь ночных полей, Слышал я Твой голос сердцем вещим В криках лебедей.";"814c845dace1eeff89349bce67895baf:2:2"
" аН угурд алунселб ынлов морбереС";"моньлатс";"Серебром волны блеснула другу На";"стальном";" ";"мече, Освежила пыльную кольчугу На моем";"А. А. Блок. «В ночь, когда Мамай залег с ордою…» [На поле Куликовом, 3] (14.06.1908)";"А. А. Блок";"1880";"«В ночь, когда Мамай залег с ордою…»";"14.06.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"10";"126";"Серебром волны блеснула другу На стальном мече, Освежила пыльную кольчугу На моем плече.";"814c845dace1eeff89349bce67895baf:8:5"
" йечут ,ортуан ,адгок И";"йонреч";"И когда, наутро, тучей";"черной";" ";"Двинулась орда, Был в щите Твой";"А. А. Блок. «В ночь, когда Мамай залег с ордою…» [На поле Куликовом, 3] (14.06.1908)";"А. А. Блок";"1880";"«В ночь, когда Мамай залег с ордою…»";"14.06.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"10";"126";"И когда, наутро, тучей черной Двинулась орда, Был в щите Твой лик нерукотворный Светел навсегда.  14 июня 1908";"814c845dace1eeff89349bce67895baf:9:4"
" йынровтокурен кил йовТ етищ в лыБ";"летевС";"Был в щите Твой лик нерукотворный";"Светел";" ";"навсегда.  14 июня 1908";"А. А. Блок. «В ночь, когда Мамай залег с ордою…» [На поле Куликовом, 3] (14.06.1908)";"А. А. Блок";"1880";"«В ночь, когда Мамай залег с ордою…»";"14.06.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"10";"126";"И когда, наутро, тучей черной Двинулась орда, Был в щите Твой лик нерукотворный Светел навсегда.  14 июня 1908";"814c845dace1eeff89349bce67895baf:9:13"
" йичюрог ― итуп аН";"йылеб";"На пути ― горючий";"белый";" ";"камень.";"А. А. Блок. «Мы, сам-друг, над степью в полночь стали…» [На поле Куликовом, 2] (08.06.1908)";"А. А. Блок";"1880";"«Мы, сам-друг, над степью в полночь стали…»";"08.06.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"9";"80";"За Непрядвой лебеди кричали, И опять, опять они кричат… На пути ― горючий белый камень. За рекой ― поганая орда.";"1c63bbd71bae961a780396c01815a063:3:3"
"";"йылтевС";"";"Светлый";" ";"стяг над нашими полками Не взыграет";"А. А. Блок. «Мы, сам-друг, над степью в полночь стали…» [На поле Куликовом, 2] (08.06.1908)";"А. А. Блок";"1880";"«Мы, сам-друг, над степью в полночь стали…»";"08.06.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"9";"80";"Светлый стяг над нашими полками Не взыграет больше никогда.";"1c63bbd71bae961a780396c01815a063:5:0"
" ,агурд алиМ йендебо юеннар аз ж";"яалтевс";"ж за раннею обедней Мила друга,";"светлая";" ";"жена!   8 июня 1908";"А. А. Блок. «Мы, сам-друг, над степью в полночь стали…» [На поле Куликовом, 2] (08.06.1908)";"А. А. Блок";"1880";"«Мы, сам-друг, над степью в полночь стали…»";"08.06.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"9";"80";"Помяни ж за раннею обедней Мила друга, светлая жена!   8 июня 1908";"1c63bbd71bae961a780396c01815a063:8:7"
" йонилг йондукс даН";"оготлеж";"Над скудной глиной";"желтого";" ";"обрыва В степи грустят стога.";"А. А. Блок. «Река раскинулась. Течет, грустит лениво…» [На поле Куликовом, 1] (07.06.1908)";"А. А. Блок";"1880";"«Река раскинулась. Течет, грустит лениво…»";"07.06.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"27";"128";"Над скудной глиной желтого обрыва В степи грустят стога.";"4574b2314906089cff111c7942026202:4:3"
" ,дэлп йиксдналтоШ ,адьлйаУ кимот тисон йовт";"йонтевц";"твой носит томик Уайльда, Шотландский плэд,";"цветной";" ";"жилет…";"А. А. Блок. Встречной  («Я только рыцарь и поэт…») (02.06.1908)";"А. А. Блок";"1880";"Встречной  («Я только рыцарь и поэт…»)";"02.06.1908";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"13";"110";"А муж твой носит томик Уайльда, Шотландский плэд, цветной жилет…";"980eed1b074986b8a252a434af4ac60b:2:8"
