"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Audience_age";"Sentences";"Words";"Full context";"Example source"
" яеС";"еынненго";"Сея";"огненные";" ";"искры, Закатился в тучу Змей; И";"В. Я. Брюсов. Закат  («Видел я, над морем серым…») (19.06.1900)";"В. Я. Брюсов";"1873";"Закат  («Видел я, над морем серым…»)";"19.06.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"5";"44";"Сея огненные искры, Закатился в тучу Змей; И зажглись румянцем быстрым Крылья облачные фей.  19 июня 1900";"d1d9115928a65f69b6c47ca588d04935:4:1"
" в И ,антяп еынжудар илакревС ,робу";"йобулог-онжен";"убор, Сверкали радужные пятна, И в";"нежно-голубой";" ";"простор Лился румянец предзакатный.  28 июня 1900";"В. Я. Брюсов. Еще закат  («Свой круг рисуя все ясней…») (28.06.1900)";"В. Я. Брюсов";"1873";"Еще закат  («Свой круг рисуя все ясней…»)";"28.06.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"6";"58";"На вдоль по тучам, как убор, Сверкали радужные пятна, И в нежно-голубой простор Лился румянец предзакатный.  28 июня 1900";"f2669809634ef3394aeff32d6679ac22:5:11"
" ретев уме оцил в ;есету ан";"йыворус";"на утесе; в лицо ему ветер";"суровый";" ";"Бросал, насмехаясь, колючими брызгами пены.";"В. Я. Брюсов. Старый викинг  («Он стал на утесе, в лицо ему ветер суровый…») (12.07.1900)";"В. Я. Брюсов";"1873";"Старый викинг  («Он стал на утесе, в лицо ему ветер суровый…»)";"12.07.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"8";"148";"Он стал на утесе; в лицо ему ветер суровый Бросал, насмехаясь, колючими брызгами пены.";"24a57ef2547142dc71b82a6526750123:1:8"
" в ьсяачаК ,сор и ,сор и";"хынмет";"и рос, и рос, Качаясь в";"темных";" ";"безднах…";"В. Я. Брюсов. Предание о луне  («В былые дни луна была…») (17.07.1900)";"В. Я. Брюсов";"1873";"Предание о луне  («В былые дни луна была…»)";"17.07.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"34";"322";"Тянулся он, и рос, и рос, Качаясь в темных безднах…";"ab1e7ca28284300de0dc4936364b2494:23:8"
" и ындобовс ,ынлов итЭ ,дурт и";"икря";"и труд, Эти волны, свободны и";"ярки";", ";"В бесконечный простор потекут.";"В. Я. Брюсов. К самому себе  («Я желал бы рекой извиваться…») (28.07.1900)";"В. Я. Брюсов";"1873";"К самому себе  («Я желал бы рекой извиваться…»)";"28.07.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"6";"76";"И, подняв пароходы и барки, Испытав и забавы и труд, Эти волны, свободны и ярки, В бесконечный простор потекут.";"acb604c7cc3dac3c976512ded4799934:3:14"
" тенатсдерп умоТ ,ливол есв ыртев молиртеВ";"йынделб";"Ветрилом ветры все ловил, Тому предстанет";"бледный";" ";"дьявол С толпами разъяренных сил.";"В. Я. Брюсов. Устои  («Рассудка вечные устои…») (08.08.1900)";"В. Я. Брюсов";"1873";"Устои  («Рассудка вечные устои…»)";"08.08.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"8";"129";"Кто без руля в пучинах плавал, Ветрилом ветры все ловил, Тому предстанет бледный дьявол С толпами разъяренных сил.";"9df3e24f7ddaabe81a44a9175014bc2a:2:12"
" к нО тежеркс и ,ьлпов и";"минис";"и вопль, и скрежет Он к";"синим";" ";"молниям влечет, Но этот свет минутно";"В. Я. Брюсов. Устои  («Рассудка вечные устои…») (08.08.1900)";"В. Я. Брюсов";"1873";"Устои  («Рассудка вечные устои…»)";"08.08.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"8";"129";"Сквозь бешенство, и вопль, и скрежет Он к синим молниям влечет, Но этот свет минутно нежит, И вновь кипит круговорот!";"9df3e24f7ddaabe81a44a9175014bc2a:3:8"
" арифэ юуртС ерещеп йеовт в сач";"йылтевС";"час в твоей пещере Струю эфира";"Светлый";" ";"Дух.";"В. Я. Брюсов. Устои  («Рассудка вечные устои…») (08.08.1900)";"В. Я. Брюсов";"1873";"Устои  («Рассудка вечные устои…»)";"08.08.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"8";"129";"И, чуток к углубленной вере, Вдруг колыхнет, лаская слух, В заветный час в твоей пещере Струю эфира Светлый Дух.";"9df3e24f7ddaabe81a44a9175014bc2a:6:17"
" мокшилс еротсорп В ьсилачак онтсоря ынсос";"мобулог";"сосны яростно качались В просторе слишком";"голубом";".  ";"";"В. Я. Брюсов. «В моих словах бесстыдство было…» (03.09.1900)";"В. Я. Брюсов";"1873";"«В моих словах бесстыдство было…»";"03.09.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"";"55";"А мальвы листьями встречались, Клонясь под тихим ветерком, И сосны яростно качались В просторе слишком голубом.";"5ca1e506b30dde54115963fa39ec01ba:1:15"
" молав аЗ";"хынчармус";"За валом";"сумрачных";" ";"годов, Былое высится святыней, И плакать";"В. Я. Брюсов. «Да, эту улицу я знаю…» (03.09.1900)";"В. Я. Брюсов";"1873";"«Да, эту улицу я знаю…»";"03.09.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"9";"118";"За валом сумрачных годов, Былое высится святыней, И плакать я пред ним готов!";"cefa294c5bdf3579f1fef17a25d2372b:7:2"
" тенялг И ,йоктарк яьнадивс ьчон тедуб";"йынделб";"будет ночь свиданья краткой, И глянет";"бледный";" ";"свет утра, И смерть предстанет нам";"В. Я. Брюсов. Жизнь  («Подобна жизнь огням потешным…») (03.09.1900)";"В. Я. Брюсов";"1873";"Жизнь  («Подобна жизнь огням потешным…»)";"03.09.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"6";"70";"Но будет ночь свиданья краткой, И глянет бледный свет утра, И смерть предстанет нам с разгадкой И бросит вечное «пора!».";"b9fd494447b1f02b0932c5010ca06806:4:7"
" ан течелв оН";"йыря";"Но влечет на";"ярый";" ";"бой со всеми К жизни, к";"В. Я. Брюсов. Каждый миг  («Каждый миг есть чудо и безумье…») (05.09.1900)";"В. Я. Брюсов";"1873";"Каждый миг  («Каждый миг есть чудо и безумье…»)";"05.09.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"8";"109";"Но влечет на ярый бой со всеми К жизни, к смерти ― жадная мечта!";"493a6620d3df3b58cb89d3106b31fb82:4:3"
" ытевц тилап суириС каК";"мындолоХ";"Как Сириус палит цветы";"Холодным";" ";"взором с высоты, Так надо мной";"В. Я. Брюсов. «И снова ты, и снова ты…» (11.09.1900)";"В. Я. Брюсов";"1873";"«И снова ты, и снова ты…»";"11.09.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"8";"86";"Как Сириус палит цветы Холодным взором с высоты, Так надо мной восходишь ты, Ночное солнце ― страсть!";"297a88ceca3220fdd505f9e2f3f99899:1:4"
" с тевС ,ацирац ,ьшеьл ыт иом";"огондурмузи";"мои ты льешь, царица, Свет с";"изумрудного";" ";"веща, И дня прочтенная страница Тобою";"В. Я. Брюсов. «Настал заветный час дремотный…» (13.09.1900)";"В. Я. Брюсов";"1873";"«Настал заветный час дремотный…»";"13.09.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"";"36";"В мечты мои ты льешь, царица, Свет с изумрудного веща, И дня прочтенная страница Тобою дышит до конца.  13 сентября 1900";"b30d16b3d93cb73fe306475271eb8b69:2:8"
" ― Я ";"йынмет";"Я ―";"темный";" ";"мотылек…»";"В. Я. Брюсов. «О да! Я — темный мотылек…» (23.09.1900)";"В. Я. Брюсов";"1873";"«О да! Я — темный мотылек…»";"23.09.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"15";"86";"«О да!  Я ― темный мотылек…» Я ― мотылек ночной…";"0ac823c9478258fc76c4010ad7d8e767:1:1"
" ― Я ";"йынмет";"Я ―";"темный";" ";"мотылек, Кружусь я, крыльями стуча; На";"В. Я. Брюсов. «О да! Я — темный мотылек…» (23.09.1900)";"В. Я. Брюсов";"1873";"«О да! Я — темный мотылек…»";"23.09.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"15";"86";"Я ― темный мотылек, Кружусь я, крыльями стуча; На гибель манит огонек…";"0ac823c9478258fc76c4010ad7d8e767:5:1"
" ― я ";"йынмет";"я ―";"темный";" ";"мотылек, Но я и светлая свеча.";"В. Я. Брюсов. «О да! Я — темный мотылек…» (23.09.1900)";"В. Я. Брюсов";"1873";"«О да! Я — темный мотылек…»";"23.09.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"15";"86";"я ― темный мотылек, Но я и светлая свеча.";"0ac823c9478258fc76c4010ad7d8e767:7:1"
" и я оН ,келытом йынмет ― я";"яалтевс";"я ― темный мотылек, Но я и";"светлая";" ";"свеча.";"В. Я. Брюсов. «О да! Я — темный мотылек…» (23.09.1900)";"В. Я. Брюсов";"1873";"«О да! Я — темный мотылек…»";"23.09.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"15";"86";"я ― темный мотылек, Но я и светлая свеча.";"0ac823c9478258fc76c4010ad7d8e767:7:6"
" ,ясьшижурК ,ичул еичугж яавилВ ,ичевс менемалп";"йылеб";"пламенем свечи, Вливая жгучие лучи, Кружишься,";"белый";" ";"мотылек!";"В. Я. Брюсов. «О да! Я — темный мотылек…» (23.09.1900)";"В. Я. Брюсов";"1873";"«О да! Я — темный мотылек…»";"23.09.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"15";"86";"Я чувствую свои лучи; Их свет приветен и глубок, И ты над пламенем свечи, Вливая жгучие лучи, Кружишься, белый мотылек!";"0ac823c9478258fc76c4010ad7d8e767:8:18"
" ,обен каТ";"еорес";"Так небо,";"серое";", ";"осеннее, Звезды пронизывает свет.  26 сентября 1900";"В. Я. Брюсов. «Часы прошли, как сон изменчивый…» (26.09.1900)";"В. Я. Брюсов";"1873";"«Часы прошли, как сон изменчивый…»";"26.09.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"4";"32";"Так небо, серое, осеннее, Звезды пронизывает свет.  26 сентября 1900";"b02ca9fff9730c55539003d14bfb3a6a:3:2"
" тсил тедуб оглод И ,тевирп ястинмопирп";"йыняргаб";"припомнится привет, И долго будет лист";"багряный";" ";"Хранить замедленный твой след.  28 сентября 1900";"В. Я. Брюсов. «Роскошен лес в огне осеннем…» (28.09.1900)";"В. Я. Брюсов";"1873";"«Роскошен лес в огне осеннем…»";"28.09.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"";"55";"Но вздрогнешь ты у той поляны, Где мой припомнится привет, И долго будет лист багряный Хранить замедленный твой след.  28 сентября 1900";"bb67345d10a91ed5cd19c498420d44c1:2:14"
"";"йыначсеП";"";"Песчаный";" ";"зной…";"В. Я. Брюсов. «Я имени тебе не знаю…» (02.10.1900)";"В. Я. Брюсов";"1873";"«Я имени тебе не знаю…»";"02.10.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"10";"69";"Закрыты ставни… Песчаный зной… Иль это только бред недавний, Ты не со мной?";"6970965ec074c74593815a5169df4b43:7:0"
" то няьп И тохорг йынзележ йынчилу";"огенис";"уличный железный грохот И пьян от";"синего";" ";"огня, Я вдруг заслышал жадный хохот";"В. Я. Брюсов. Прохожей  («Она прошла и опьянила…») (04.10.1900)";"В. Я. Брюсов";"1873";"Прохожей  («Она прошла и опьянила…»)";"04.10.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"5";"67";"Сквозь уличный железный грохот И пьян от синего огня, Я вдруг заслышал жадный хохот, И змеи оплели меня.";"e72c2ef13125b5f8475b0aa8ae179c4b:2:7"
" йогалв натупо лыб Я ,зоргу и";"йонреч";"и угроз, Я был опутан влагой";"черной";" ";"Ее распущенных волос.  4 октября 1900";"В. Я. Брюсов. Прохожей  («Она прошла и опьянила…») (04.10.1900)";"В. Я. Брюсов";"1873";"Прохожей  («Она прошла и опьянила…»)";"04.10.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"5";"67";"И в ужасе борьбы упорной, Меж клятв, молений и угроз, Я был опутан влагой черной Ее распущенных волос.  4 октября 1900";"e72c2ef13125b5f8475b0aa8ae179c4b:4:14"
" хытыркирп доп-зИ";"хынделб";"Из-под прикрытых";"бледных";" ";"вежд Как ваши взоры странно дики.";"В. Я. Брюсов. «Вы неисполненных надежд…» (06.10.1900)";"В. Я. Брюсов";"1873";"«Вы неисполненных надежд…»";"06.10.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"10";"65";"Из-под прикрытых бледных вежд Как ваши взоры странно дики.";"7fd15f044ab593bb5923564542c312c9:1:2"
" менго няьп речев в И ,увенис";"мыворгаб";"синеву, И в вечер пьян огнем";"багровым";", ";"И ночью сумраком живу.";"В. Я. Брюсов. Люблю одно  («Люблю одно: бродить без цели…») (12.10.1900)";"В. Я. Брюсов";"1873";"Люблю одно  («Люблю одно: бродить без цели…»)";"12.10.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"5";"75";"Я с изумленьем, вечно новым, Весной встречаю синеву, И в вечер пьян огнем багровым, И ночью сумраком живу.";"d9d5a066a41ef0cc30fd1740942c6f22:2:13"
" юанЗ";"йынчармус";"Знаю";"сумрачный";" ";"наход Страсти, медленно пьянящей: Словно шум";"В. Я. Брюсов. Пеплум  («Знаю сумрачный наход…») (15.10.1900)";"В. Я. Брюсов";"1873";"Пеплум  («Знаю сумрачный наход…»)";"15.10.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"22";"181";"Знаю сумрачный наход Страсти, медленно пьянящей: Словно шум далеких вод, Водопад, в скалах кипящий.";"21ac8c2f50d56050adacebb0b90d0cea:1:1"
" ,йылетсупо колуереп В мин аз ,мин";"йынреЧ";"ним, за ним В переулок опустелый,";"Черный";" ";"плащ его, как дым, Пеплум мой";"В. Я. Брюсов. Пеплум  («Знаю сумрачный наход…») (15.10.1900)";"В. Я. Брюсов";"1873";"Пеплум  («Знаю сумрачный наход…»)";"15.10.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"22";"181";"Я пойду за ним, за ним В переулок опустелый, Черный плащ его, как дым, Пеплум мой, как саван белый.";"21ac8c2f50d56050adacebb0b90d0cea:5:9"
" навас как ,йом мулпеП ,мыд как";"йылеб";"как дым, Пеплум мой, как саван";"белый";".  ";"";"В. Я. Брюсов. Пеплум  («Знаю сумрачный наход…») (15.10.1900)";"В. Я. Брюсов";"1873";"Пеплум  («Знаю сумрачный наход…»)";"15.10.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"22";"181";"Я пойду за ним, за ним В переулок опустелый, Черный плащ его, как дым, Пеплум мой, как саван белый.";"21ac8c2f50d56050adacebb0b90d0cea:5:18"
" мотевсто с кармуС ,ьвонв кармус теагебаН";"мыняргаб";"Набегает сумрак вновь, Сумрак с отсветом";"багряным";", ";"Это ль пламя?";"В. Я. Брюсов. Пеплум  («Знаю сумрачный наход…») (15.10.1900)";"В. Я. Брюсов";"1873";"Пеплум  («Знаю сумрачный наход…»)";"15.10.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"22";"181";"Набегает сумрак вновь, Сумрак с отсветом багряным, Это ль пламя?";"21ac8c2f50d56050adacebb0b90d0cea:12:6"
" морозв орту тенялГ анко огокзу ьзерорп";"мылеб";"прорезь узкого окна Глянет утро взором";"белым";".  ";"";"В. Я. Брюсов. Пеплум  («Знаю сумрачный наход…») (15.10.1900)";"В. Я. Брюсов";"1873";"Пеплум  («Знаю сумрачный наход…»)";"15.10.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"22";"181";"… В прорезь узкого окна Глянет утро взором белым.";"21ac8c2f50d56050adacebb0b90d0cea:17:7"
" мулпеп теянеттО анзилеб хишсерксов нетС ,олет";"йылеб";"тело, Стен воскресших белизна Оттеняет пеплум";"белый";".  15 октября 1900  ";"";"В. Я. Брюсов. Пеплум  («Знаю сумрачный наход…») (15.10.1900)";"В. Я. Брюсов";"1873";"Пеплум  («Знаю сумрачный наход…»)";"15.10.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"22";"181";"Сладко нежит тишина, С тишиной роднится тело, Стен воскресших белизна Оттеняет пеплум белый.  15 октября 1900";"21ac8c2f50d56050adacebb0b90d0cea:21:12"
" ьсалазак ьтин оТ";"йолеб";"То нить казалась";"белой";", ";"чистой; То вдруг, под медленной луной";"В. Я. Брюсов. «Ребенком я, не зная страху…» (21.10.1900)";"В. Я. Брюсов";"1873";"«Ребенком я, не зная страху…»";"21.10.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"5";"73";"То нить казалась белой, чистой; То вдруг, под медленной луной, Блистала тканью серебристой; Потом слилась со мглой ночной.";"21e726965cc09d96e6f02acf1d49addd:2:3"
" юьнакт алатсилБ ,йонул йоннелдем доп ,гурдв";"йотсирберес";"вдруг, под медленной луной, Блистала тканью";"серебристой";"; ";"Потом слилась со мглой ночной.";"В. Я. Брюсов. «Ребенком я, не зная страху…» (21.10.1900)";"В. Я. Брюсов";"1873";"«Ребенком я, не зная страху…»";"21.10.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"5";"73";"То нить казалась белой, чистой; То вдруг, под медленной луной, Блистала тканью серебристой; Потом слилась со мглой ночной.";"21e726965cc09d96e6f02acf1d49addd:2:12"
" лыб ьнед йиннесО ";"лксут";"Осенний день был";"тускл";" ";"и скуден, А воздух недвижимо жгуч.";"В. Я. Брюсов. «Осенний день был тускл и скуден…» (23.10.1900)";"В. Я. Брюсов";"1873";"«Осенний день был тускл и скуден…»";"23.10.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"6";"70";"Осенний день был тускл и скуден, А воздух недвижимо жгуч.";"a6bc9e15a238664c6d806bbb2bdf04dd:0:3"
" иьлодзар В алинесо онваден янеМ йеовс";"хыбулог";"своей Меня недавно осенила В раздольи";"голубых";" ";"полей.";"В. Я. Брюсов. «Тоска бродячего светила…» (23.10.1900)";"В. Я. Брюсов";"1873";"«Тоска бродячего светила…»";"23.10.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"";"47";"Тоска бродячего светила По дерзкой вольности своей Меня недавно осенила В раздольи голубых полей.";"95c724226e5760ffd6ad3058d22e347c:0:12"
" ьтсоньлов И";"яянис";"И вольность";"синяя";" ";"забыта, Лучи нахлынули, пьяня, И сладостно";"В. Я. Брюсов. «Тоска бродячего светила…» (23.10.1900)";"В. Я. Брюсов";"1873";"«Тоска бродячего светила…»";"23.10.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"";"47";"И вольность синяя забыта, Лучи нахлынули, пьяня, И сладостно, как власть магнита, Влиянье жгучего огня.  23 октября 1900";"95c724226e5760ffd6ad3058d22e347c:2:2"
" ясьтибулк И ешыв ,ешыв ясьтисонзоВ ,мабурт";"мылеб";"трубам, Возноситься выше, выше И клубиться";"белым";" ";"клубом, Наклоняясь к белым крышам.";"В. Я. Брюсов. Зимние дымы  («Хорошо нам, вольным дымам…») (16.12.1900)";"В. Я. Брюсов";"1873";"Зимние дымы  («Хорошо нам, вольным дымам…»)";"16.12.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"7";"95";"Проходя по длинным трубам, Возноситься выше, выше И клубиться белым клубом, Наклоняясь к белым крышам.";"ebe2780989b968d736a07a4f27347b1f:2:9"
" к ьсяянолкаН ,мобулк мылеб ясьтибулк И";"мылеб";"И клубиться белым клубом, Наклоняясь к";"белым";" ";"крышам.";"В. Я. Брюсов. Зимние дымы  («Хорошо нам, вольным дымам…») (16.12.1900)";"В. Я. Брюсов";"1873";"Зимние дымы  («Хорошо нам, вольным дымам…»)";"16.12.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"7";"95";"Проходя по длинным трубам, Возноситься выше, выше И клубиться белым клубом, Наклоняясь к белым крышам.";"ebe2780989b968d736a07a4f27347b1f:2:13"
" ,енамут в яанзором ьлаД";"неделБ";"Даль морозная в тумане,";"Бледен";" ";"месяц в глуби синей, В смене";"В. Я. Брюсов. Зимние дымы  («Хорошо нам, вольным дымам…») (16.12.1900)";"В. Я. Брюсов";"1873";"Зимние дымы  («Хорошо нам, вольным дымам…»)";"16.12.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"7";"95";"Даль морозная в тумане, Бледен месяц в глуби синей, В смене легких очертаний Мы кочуем по пустыне.  16 декабря 1900";"ebe2780989b968d736a07a4f27347b1f:6:4"
" ибулг в цясем неделБ ,енамут в";"йенис";"в тумане, Бледен месяц в глуби";"синей";", ";"В смене легких очертаний Мы кочуем";"В. Я. Брюсов. Зимние дымы  («Хорошо нам, вольным дымам…») (16.12.1900)";"В. Я. Брюсов";"1873";"Зимние дымы  («Хорошо нам, вольным дымам…»)";"16.12.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"7";"95";"Даль морозная в тумане, Бледен месяц в глуби синей, В смене легких очертаний Мы кочуем по пустыне.  16 декабря 1900";"ebe2780989b968d736a07a4f27347b1f:6:8"
" лыб оТ";"йыворус";"То был";"суровый";", ";"опаленный лик, Не мертвый лик, но";"В. Я. Брюсов. Данте в Венеции  («По улицам Венеции, в вечерний…») (18.12.1900)";"В. Я. Брюсов";"1873";"Данте в Венеции  («По улицам Венеции, в вечерний…»)";"18.12.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"14";"168";"То был суровый, опаленный лик, Не мертвый лик, но просветленно-страстный, Без возраста ― не мальчик, не старик.";"25ad6bbd690698b0fa08580528869a87:10:2"
" ,ынар йежевс у ьворк онволС";"йынсарК";"Словно кровь у свежей раны,";"Красный";" ";"камень гиацинт Увлекает грезу в страны";"В. Я. Брюсов. Гиацинт  («Словно кровь у свежей раны…») (20.12.1900)";"В. Я. Брюсов";"1873";"Гиацинт  («Словно кровь у свежей раны…»)";"20.12.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"12";"137";"Словно кровь у свежей раны, Красный камень гиацинт Увлекает грезу в страны, Где царит широкий Инд;";"9eb498c9276e41daf99b8636daf2169f:2:5"
" ― котевц йе но лирадоП";"йинис-онмеТ";"Подарил он ей цветок ―";"Темно-синий";" ";"василек.";"В. Я. Брюсов. Фабричная  («Как пойду я по бульвару…») (23.12.1900)";"В. Я. Брюсов";"1873";"Фабричная  («Как пойду я по бульвару…»)";"23.12.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"15";"105";"Как пойду я по бульвару, Погляжу на эту пару. Подарил он ей цветок ― Темно-синий василек. Я ль не звал ее в беседку?";"0dddea5259662c6eeae6a6d88b3d498a:2:4"
" ― котевц ее идург аН";"йинис-онмеТ";"На груди ее цветок ―";"Темно-синий";" ";"василек.  23 декабря 1900";"В. Я. Брюсов. Фабричная  («Как пойду я по бульвару…») (23.12.1900)";"В. Я. Брюсов";"1873";"Фабричная  («Как пойду я по бульвару…»)";"23.12.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"15";"105";"Буду ждать я утра в сквере, Она выйдет из той двери. На груди ее цветок ― Темно-синий василек.  23 декабря 1900";"0dddea5259662c6eeae6a6d88b3d498a:14:4"
" уцнлос ,еырбод идюЛ";"умонсарк";"Люди добрые, солнцу";"красному";", ";"Лику ясному, Поклонитеся, улыбнитеся Распрекрасному.";"В. Я. Брюсов. Коляда  («Я Баба-Яга, костяная нога…») (24.12.1900)";"В. Я. Брюсов";"1873";"Коляда  («Я Баба-Яга, костяная нога…»)";"24.12.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"20";"109";"Люди добрые, солнцу красному, Лику ясному, Поклонитеся, улыбнитеся Распрекрасному.";"b992fe00589ccb254f7a03d5d5b729bf:7:3"
" и короз и маС ,литемирпаз онвад";"летевс";"давно заприметил, Сам и зорок и";"светел";".  ";"";"В. Я. Брюсов. Коляда  («Я Баба-Яга, костяная нога…») (24.12.1900)";"В. Я. Брюсов";"1873";"Коляда  («Я Баба-Яга, костяная нога…»)";"24.12.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"20";"109";"Я по небу хожу, Звезды все стерегу, Все давно заприметил, Сам и зорок и светел.";"b992fe00589ccb254f7a03d5d5b729bf:13:14"
" ,еытсач ,икчодзевз ыМ";"еытолоЗ";"Мы звездочки, частые,";"Золотые";", ";"глазастые, Мы пляшем, не плачемся, За";"В. Я. Брюсов. Коляда  («Я Баба-Яга, костяная нога…») (24.12.1900)";"В. Я. Брюсов";"1873";"Коляда  («Я Баба-Яга, костяная нога…»)";"24.12.1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"20";"109";"Мы звездочки, частые, Золотые, глазастые, Мы пляшем, не плачемся, За тучами прячемся.";"b992fe00589ccb254f7a03d5d5b729bf:15:3"
" лопуК ,еьнадз ястинс ,ястинС";"йотолоз";"Снится, снится зданье, Купол";"золотой";", ";"Бракосочетанье, Ночь с тобой, с тобой.";"В. Я. Брюсов. «Нет душе покою…» (1901)";"В. Я. Брюсов";"1873";"«Нет душе покою…»";"1901";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"11";"68";"Снится, снится зданье, Купол золотой, Бракосочетанье, Ночь с тобой, с тобой.";"c085466f5e1a811009a3b567b42550c3:2:4"
"";"еынйокопС";"";"Спокойные";" ";"башни, и белые стены, и пена";"В. Я. Брюсов. «По улицам узким, и в шуме, и ночью, в театрах, в садах я бродил…» (1901)";"В. Я. Брюсов";"1873";"«По улицам узким, и в шуме, и ночью, в театрах, в садах я бродил…»";"1901";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"10";"126";"Спокойные башни, и белые стены, и пена раздробленных рек, В восторге всегдашнем, дрожали, внимали стихам, прозвучавшим навек.";"01eb10deeac4d5f27d9c72c011ca367d:2:0"
" и ,иншаб еынйокопС";"еылеб";"Спокойные башни, и";"белые";" ";"стены, и пена раздробленных рек, В";"В. Я. Брюсов. «По улицам узким, и в шуме, и ночью, в театрах, в садах я бродил…» (1901)";"В. Я. Брюсов";"1873";"«По улицам узким, и в шуме, и ночью, в театрах, в садах я бродил…»";"1901";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"10";"126";"Спокойные башни, и белые стены, и пена раздробленных рек, В восторге всегдашнем, дрожали, внимали стихам, прозвучавшим навек.";"01eb10deeac4d5f27d9c72c011ca367d:2:3"
" екчопец аН я ысач ебет юрадоП";"йотолоз";"Подарю тебе часы я На цепочке";"золотой";"…  ";"";"В. Я. Брюсов. Девичья  («То-то жизнь наша прискорбна…») (1901)";"В. Я. Брюсов";"1873";"Девичья  («То-то жизнь наша прискорбна…»)";"1901";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"15";"118";"Подарю тебе часы я На цепочке золотой…";"3715e8e9ff838972c0a2981052f4367e:11:6"
"";"йонреЧ";"";"Черной";" ";"цепи не развяжешь.";"В. Я. Брюсов. Детская  («Палочка-выручалочка…») (1901)";"В. Я. Брюсов";"1873";"Детская  («Палочка-выручалочка…»)";"1901";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"14";"79";"Слово скажешь, в траву ляжешь. Черной цепи не развяжешь. Снизу яма, сверху высь, Между них вертись, вертись.";"98b0a03d9be61ac9e8d8ff4dffb82021:5:0"
" в еж адгоК";"молеб";"Когда же в";"белом";" ";"саване Усну, пускай во сне Все";"В. Я. Брюсов. З. Н. Гиппиус  («Неколебимой истине…») (1901)";"В. Я. Брюсов";"1873";"З. Н. Гиппиус  («Неколебимой истине…»)";"1901";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"4";"47";"Когда же в белом саване Усну, пускай во сне Все бездны и все гавани Чредою снятся мне.  Декабрь 1901";"91cbe46c8ea29275d40794a0a9964aa8:3:3"
